"","RFPred","RFPer","RF_M","RF_P","Actual","Salary","Name","HTeam","Opp","Pts","Pos","C1B","C2B","C3B","C4B","C5B","C6B","C7B","C8B","C9B","C1P","C2P","C3P","C4P","C5P","C6P","C7P","C8P","C9P","Xgb","XgbPer","xgb_M","xgb_P","DNN","DNNPer"
"32065",12.2552777777778,0,-10,13,0,3700,"Brandon Belt","SF","ARI",1.9,"1B",0,0.8658,0,0,2.6,3.42,1.3986,0,0.9,0.9185,0,1.55,2.2644,0,0,0,0,0,0,0,0,0,0,0
"32066",6.8605,0,-7,12,3,2900,"Robbie Grossman","SF","ARI",1.5,"OF",0,2.2311,0,0,0,0,3.35,0,0,0.9185,0,1.55,2.2644,0,0,0,0,0,0,0,0,0,0,0
"32067",8.62005555555555,0,-8,8,0,3100,"Yolmer Sanchez","SF","ARI",1.3,"3B",0,1.4985,0,4.4689,4.48,1.665,0,0,5.85,0.9185,0,1.55,2.2644,0,0,0,0,0,0,0,0,0,0,0
"32068",4.76772222222222,0,-5,2,0,3600,"Jefry Marte","SF","ARI",1.7,"1B/3B",1.7,4.02,0,0,3.35,5.025,0,0,3.75,0.9185,0,1.55,2.2644,0,0,0,0,0,0,0,0,0,0,0
"32069",8.07522222222222,0,-9,10,0,3500,"Colin Moran","SF","ARI",2.3,"3B",3.0015,1.125,0,2.85,3.06,2.56,2.9637,0,1.6983,0.9185,0,1.55,2.2644,0,0,0,0,0,0,0,0,0,0,0
"32070",7.7005,0,-14,15,2,4700,"Eric Hosmer","SF","ARI",1.7,"1B",2.4,4.002,1.8,2.2,2.55,1.5984,0,3,2.24,0.9185,0,1.55,2.2644,0,0,0,0,0,0,0,0,0,0,0
"32071",15.668,0,-9,7,0,5200,"Bryce Harper","SF","ARI",1.9,"OF",1.825,2.15,0,0.9519,1.8843,0.666,1.425,0.94,0,0.9185,0,1.55,2.2644,0,0,0,0,0,0,0,0,0,0,0
"32072",11.5667777777778,0,-13,0,11,4500,"Justin Upton","PHI","ATL",1.6,"OF",3.0682,0.72,0,1.0989,2.48,3.0024,0.7181,3.3375,0.9282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"32073",10.1874444444444,0,-14,12,4,4800,"Rhys Hoskins","PHI","ATL",1.8,"OF",0,0,0,0,4.14,1.2191,0,2.7306,5.175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"32074",10.934,0,-7,14,12,3800,"Yonder Alonso","PHI","ATL",1.6,"1B",0,1.75,0,0,1.72,1.1655,2,2.0313,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"32075",9.13427777777778,0,-15,10,5,4200,"Corey Seager","PHI","ATL",1.9,"SS",0,0,0,1.5698,1.4586,1.88,2.2022,1.4742,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"32076",11.4583888888889,0,-7,13,19,4300,"Corey Dickerson","PHI","ATL",1.8,"OF",2.5,0.85,0,1.675,3.66,2.2011,0,2.5,2.6169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"32077",12.3776111111111,0,-6,12,2,4700,"George Springer","PHI","ATL",1.8,"OF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"32078",9.816,0,-12,16,0,3700,"Yadier Molina","PHI","ATL",1.6,"C",1.125,1.125,1.14,4.5,1.4014,0,0.7992,3.05,1.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"32079",6.44516666666667,0,-8,2,5,2200,"Kyle Farmer","PHI","ATL",1.8,"C",0,0,0,0,0,4.9358,0,0,7.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"32080",11.2346666666667,0,-5,13,0,3700,"Chris Taylor","LAA","BOS",1.8,"OF",1.2,1.04,1.2,1.5,0.664,1.44,1.2,1.52,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"32081",9.21572222222222,0,-16,12,2,2300,"Moises Sierra","LAA","BOS",1.4,"OF",0,0,0,0,0,7.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"32082",12.0761666666667,0,-16,11,4,5100,"Freddie Freeman","LAA","BOS",1.7,"1B",0,1.12,0,1.5984,0,2.68,0.8684,3.213,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"32083",15.5244444444444,0,-8,14,3,3000,"Bradley Zimmer","LAA","BOS",1.4,"OF",1.35,0,0,4.75,0,0,0,6.2832,0.8991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"32084",20.6536666666667,0,-5,12,4,4700,"J.D. Martinez","LAA","BOS",1.7,"OF",0,1.0323,4.6,1.625,2.92,3.65,1.35,1.825,1.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"32085",10.1342222222222,0,-2,18,5,5200,"Charlie Blackmon","LAA","BOS",1.6,"OF",2.8,0,0.9324,3.1125,1.86,3.1976,0,0.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
