"","RFPred","RFPer","RF_M","RF_P","Actual","Salary","Name","HTeam","Opp","Pts","Pos","Xgb","XgbPer","xgb_M","xgb_P","DNN","DNNPer"
"36483",11.6213333333333,0.283447154471545,-16,19,0,4100,"Corey Seager (L)","LAD","ARI",1.9,"SS",0,0,0,0,0,0
"36484",6.77933333333333,0.218688172043011,-9,8,0,3100,"Austin Barnes (R)","LAD","ARI",2,"C",0,0,0,0,0,0
"36485",7.62777777777778,0.331642512077295,-6,18,0,2300,"Kyle Farmer (R)","LAD","ARI",2.4,"C",0,0,0,0,0,0
"36486",7.06844444444445,0.168296296296296,-10,6,0,4200,"Cody Bellinger (L)","LAD","ARI",1.9,"1B",0,0,0,0,0,0
"36487",8.68061111111111,0.211722222222222,-7,14,0,4100,"Yasiel Puig (R)","LAD","ARI",1.9,"OF",0,0,0,0,0,0
"36488",6.66638888888889,0.229875478927203,-8,6,0,2900,"Joc Pederson (L)","LAD","ARI",2.2,"OF",0,0,0,0,0,0
"36489",10.9586111111111,0.304405864197531,-6,6,0,3600,"Matt Kemp (R)","LAD","ARI",1.9,"OF",0,0,0,0,0,0
"36490",6.66383333333333,0.201934343434343,-8,9,0,3300,"Enrique Hernandez (R)","LAD","ARI",2.2,"OF",0,0,0,0,0,0
"36491",8.69016666666666,0.228688596491228,-6,13,0,3800,"Yasmani Grandal (S)","LAD","ARI",1.8,"C",0,0,0,0,0,0
"36492",5.63872222222222,0.187957407407407,-4,15,0,3000,"Chase Utley (L)","LAD","ARI",2.1,"2B",0,0,0,0,0,0
"36493",5.71161111111111,0.132828165374677,-7,-1,0,4300,"Chris Taylor (R)","LAD","ARI",1.9,"2B/OF",0,0,0,0,0,0
"36494",5.82633333333334,0.171362745098039,-6,6,0,3400,"Logan Forsythe (R)","LAD","ARI",1.8,"3B",0,0,0,0,0,0
"36495",8.94677777777778,0.186391203703704,-10,6,0,4800,"Trea Turner (R)","WSH","ATL",1.8,"SS",0,0,0,0,0,0
"36496",3.82094444444444,0.152837777777778,-8,14,0,2500,"Pedro Severino (R)","WSH","ATL",0,"C",0,0,0,0,0,0
"36497",10.2569444444444,0.193527253668763,-11,1,0,5300,"Bryce Harper (L)","WSH","ATL",1.4,"OF",0,0,0,0,0,0
"36498",7.36572222222222,0.245524074074074,-8,19,0,3000,"Wilmer Difo (S)","WSH","ATL",2,"2B/SS",0,0,0,0,0,0
"36499",10.0961666666667,0.252404166666667,-5,19,0,4000,"Ryan Zimmerman (R)","WSH","ATL",1.8,"1B",0,0,0,0,0,0
"36500",7.98305555555555,0.181433080808081,-20,15,0,4400,"Anthony Rendon (R)","WSH","ATL",1.8,"3B",0,0,0,0,0,0
"36501",7.58344444444444,0.204957957957958,-9,12,0,3700,"Michael Taylor (R)","WSH","ATL",1.8,"OF",0,0,0,0,0,0
"36502",6.46494444444444,0.170130116959064,-14,3,0,3800,"Howie Kendrick (R)","WSH","ATL",1.7,"2B/OF",0,0,0,0,0,0
"36503",12.3941111111111,0.2529410430839,-11,11,0,4900,"Jose Altuve (R)","HOU","BAL",1.8,"2B",0,0,0,0,0,0
"36504",15.1141666666667,0.458005050505051,-11,9,0,3300,"Josh Reddick (L)","HOU","BAL",2.3,"OF",0,0,0,0,0,0
"36505",10.3596111111111,0.211420634920635,0,21,0,4900,"Carlos Correa (R)","HOU","BAL",1.7,"SS",0,0,0,0,0,0
"36506",7.61383333333333,0.195226495726496,-10,2,0,3900,"Evan Gattis (R)","HOU","BAL",1.7,"C",0,0,0,0,0,0
"36507",10.0448333333333,0.193169871794872,-10,7,0,5200,"George Springer (R)","HOU","BAL",1.7,"OF",0,0,0,0,0,0
"36508",13.2594444444444,0.308359173126615,-12,17,0,4300,"Alex Bregman (R)","HOU","BAL",2,"3B",0,0,0,0,0,0
"36509",9.99311111111111,0.322358422939068,-7,21,0,3100,"Derek Fisher (L)","HOU","BAL",2,"OF",0,0,0,0,0,0
"36510",15.0216111111111,0.40598948948949,-10,6,0,3700,"Marwin Gonzalez (S)","HOU","BAL",2.1,"1B/OF",0,0,0,0,0,0
"36511",7.38466666666667,0.20512962962963,-7,18,0,3600,"Brian McCann (L)","HOU","BAL",1.9,"C",0,0,0,0,0,0
"36512",7.77411111111111,0.250777777777778,-8,11,0,3100,"Justin Bour (L)","MIA","BOS",2,"1B",0,0,0,0,0,0
"36513",11.2254444444444,0.40090873015873,-4,15,0,2800,"Brian Anderson (R)","MIA","BOS",2,"3B",0,0,0,0,0,0
"36514",9.67988888888889,0.322662962962963,-5,19,0,3000,"Cameron Maybin (R)","MIA","BOS",2.1,"OF",0,0,0,0,0,0
