"","RFPred","RFPer","RF_M","RF_P","Actual","Salary","Name","HTeam","Opp","Pts","Pos","Xgb","XgbPer","xgb_M","xgb_P","DNN","DNNPer"
"1",4.19994444444444,0.131248263888889,-7,5,0,3200,"Albert Almora (R)","CHC","MIA - C Smith (L)",2.2,"OF",0,0,0,0,0,0
"2",5.46822222222222,0.156234920634921,-5,11,0,3500,"Ketel Marte (S)","ARI","COL - T Anderson (L)",1.9,"SS",0,0,0,0,0,0
"3",11.9211666666667,0.248357638888889,-12,12,0,4800,"Mookie Betts (R)","BOS","TB - B Snell (L)",1.6,"OF",0,0,0,0,0,0
"4",4.48283333333333,0.128080952380952,-12,9,0,3500,"Josh Reddick (L)","HOU","TEX - D Fister (R)",2.2,"OF",0,0,0,0,0,0
"5",13.9013333333333,0.375711711711712,-7,37,0,3700,"Ender Inciarte (L)","ATL","PHI - N Pivetta (R)",2.1,"OF",0,0,0,0,0,0
"6",10.1978888888889,0.248728997289973,-13,12,0,4100,"Ian Kinsler (R)","LAA","OAK - S Manaea (L)",1.9,"2B",0,0,0,0,0,0
"7",4.30333333333333,0.0796913580246913,-4,17,0,5400,"Kris Bryant (R)","CHC","MIA - C Smith (L)",1.4,"3B/OF",0,0,0,0,0,0
"8",5.32905555555556,0.13664245014245,-11,2,0,3900,"Brett Gardner (L)","NYY","TOR - A Sanchez (R)",2.1,"OF",0,0,0,0,0,0
"9",11.9822222222222,0.285291005291005,-8,20,0,4200,"Carlos Santana (S)","PHI","ATL - M Foltynewicz (R)",1.8,"1B",0,0,0,0,0,0
"10",7.25377777777778,0.172708994708995,-10,5,0,4200,"David Peralta (L)","ARI","COL - T Anderson (L)",1.8,"OF",0,0,0,0,0,0
"11",12.0236666666667,0.231224358974359,-11,8,0,5200,"Mike Trout (R)","LAA","OAK - S Manaea (L)",1.5,"OF",0,0,0,0,0,0
"12",7.55988888888889,0.175811369509044,-8,14,0,4300,"Andrew Benintendi (L)","BOS","TB - B Snell (L)",1.7,"OF",0,0,0,0,0,0
"13",8.49638888888889,0.339855555555556,-9,17,0,2500,"Jake Smolinski (R)","OAK","LAA - T Skaggs (L)",1.7,"OF",0,0,0,0,0,0
"14",8.23616666666667,0.171586805555556,-8,8,0,4800,"Willson Contreras (R)","CHC","MIA - C Smith (L)",1.4,"C/OF",0,0,0,0,0,0
"15",8.56561111111111,0.244731746031746,-10,9,0,3500,"Jed Lowrie (S)","OAK","LAA - T Skaggs (L)",2,"2B",0,0,0,0,0,0
"16",8.39333333333334,0.254343434343434,-8,11,0,3300,"Devon Travis (R)","TOR","NYY - M Tanaka (R)",2.1,"2B",0,0,0,0,0,0
"17",6.34377777777778,0.162660968660969,-8,14,0,3900,"Didi Gregorius (L)","NYY","TOR - A Sanchez (R)",1.8,"SS",0,0,0,0,0,0
"18",6.59055555555555,0.126741452991453,-8,4,0,5200,"Anthony Rizzo (L)","CHC","MIA - C Smith (L)",1.4,"1B",0,0,0,0,0,0
"19",5.64977777777778,0.134518518518519,-10,-1,0,4200,"Chris Taylor (R)","LAD","SF - J Cueto (R)",1.8,"OF",0,0,0,0,0,0
"20",11.0125,0.305902777777778,-9,11,0,3600,"Ozzie Albies (S)","ATL","PHI - N Pivetta (R)",2,"2B/SS",0,0,0,0,0,0
"21",7.95511111111111,0.227288888888889,-11,12,0,3500,"Hanley Ramirez (R)","BOS","TB - B Snell (L)",1.9,"1B",0,0,0,0,0,0
"22",4.03977777777778,0.0792113289760349,-9,3,0,5100,"Jose Altuve (R)","HOU","TEX - D Fister (R)",1.6,"2B",0,0,0,0,0,0
"23",16.1418333333333,0.358707407407407,-10,18,0,4500,"Justin Upton (R)","LAA","OAK - S Manaea (L)",1.7,"OF",0,0,0,0,0,0
"24",2.89672222222222,0.0591167800453515,-8,9,0,4900,"George Springer (R)","HOU","TEX - D Fister (R)",1.7,"OF",0,0,0,0,0,0
"25",5.5385,0.184616666666667,-4,4,0,3000,"Eric Sogard (L)","MIL","SD - J Lucchesi (L)",2.2,"2B",0,0,0,0,0,0
"26",6.47338888888889,0.147122474747475,-10,21,0,4400,"Corey Seager (L)","LAD","SF - J Cueto (R)",1.6,"SS",0,0,0,0,0,0
"27",6.57116666666667,0.172925438596491,-8,13,0,3800,"Cesar Hernandez (S)","PHI","ATL - M Foltynewicz (R)",2,"2B",0,0,0,0,0,0
"28",7.16783333333333,0.199106481481481,-8,6,0,3600,"Marcus Semien (R)","OAK","LAA - T Skaggs (L)",2.1,"3B/SS",0,0,0,0,0,0
"29",10.6225555555556,0.212451111111111,-6,9,0,5000,"Charlie Blackmon (L)","COL","ARI - R Ray (L)",1.5,"OF",0,0,0,0,0,0
"30",13.9782222222222,0.317686868686869,-10,12,0,4400,"Christian Yelich (L)","MIL","SD - J Lucchesi (L)",1.7,"OF",0,0,0,0,0,0
"31",7.68677777777778,0.153735555555556,-6,11,0,5000,"Paul Goldschmidt (R)","ARI","COL - T Anderson (L)",1.6,"1B",0,0,0,0,0,0
