RFPred,RFPer,RF_M,RF_P,Actual,Salary,Name,HTeam,Opp,Pts,Pos,Xgb,XgbPer,xgb_M,xgb_P,DNN,DNNPer
7.554444444,0.251814815,-2,19,0,3000,Carlos Asuaje (L),SD,COL,1.8,2B,0,0,0,0,0,0
7.530777778,0.188269444,-11,0,0,4000,Adam Jones (R),BAL,HOU,1.5,OF,0,0,0,0,0,0
7.488166667,0.166403704,-12,8,0,4500,Manny Machado (R),BAL,HOU,1.5,3B/SS,0,0,0,0,0,0
7.478944444,0.219968954,-4,1,0,3400,Cory Spangenberg (L),SD,COL,1.8,2B/3B,0,0,0,0,0,0
7.445944444,0.22563468,-4,6,0,3300,Chris Davis (L),BAL,HOU,2,1B,0,0,0,0,0,0
7.420333333,0.212009524,-8,17,0,3500,Eric Hosmer (L),SD,COL,2,1B,0,0,0,0,0,0
7.378277778,0.17567328,-7,4,0,4200,Chris Taylor (R),LAD,ARI,1.8,2B/OF,0,0,0,0,0,0
7.366666667,0.188888889,-6,10,0,3900,Elvis Andrus (R),TEX,OAK,1.9,SS,0,0,0,0,0,0
7.307444444,0.235724014,-6,12,0,3100,Manuel Margot (R),SD,COL,2.4,OF,0,0,0,0,0,0
7.192888889,0.224777778,-4,3,0,3200,Logan Forsythe (R),LAD,ARI,1.7,3B,0,0,0,0,0,0
7.192833333,0.179820833,-9,-4,0,4000,Jay Bruce (L),NYM,PHI,1.7,OF,0,0,0,0,0,0
7.184,0.247724138,-10,12,0,2900,Aledmys Diaz (R),TOR,CWS,2,SS,0,0,0,0,0,0
7.155444444,0.19339039,1,14,0,3700,Ender Inciarte (L),ATL,WSH,2.2,OF,0,0,0,0,0,0
7.132611111,0.173966125,-12,8,0,4100,Yoan Moncada (S),CWS,TOR,1.7,2B,0,0,0,0,0,0
7.126888889,0.222715278,-9,1,0,3200,Andrelton Simmons (R),LAA,CLE,2.1,SS,0,0,0,0,0,0
7.082111111,0.202346032,-14,2,0,3500,Carlos Gonzalez (L),COL,SD,1.9,OF,0,0,0,0,0,0
7.016888889,0.184654971,-5,27,0,3800,Jose Martinez (R),STL,MIL,1.7,1B/OF,0,0,0,0,0,0
6.981055556,0.134251068,-7,8,0,5200,George Springer (R),HOU,BAL,1.7,OF,0,0,0,0,0,0
6.959333333,0.231977778,-8,10,0,3000,Kevin Pillar (R),TOR,CWS,2.4,OF,0,0,0,0,0,0
6.910333333,0.222913978,-4,14,0,3100,Shin-Soo Choo (L),TEX,OAK,2.4,OF,0,0,0,0,0,0
6.855166667,0.263660256,-7,4,0,2600,Preston Tucker (L),ATL,WSH,2.4,OF,0,0,0,0,0,0
6.810777778,0.200316993,-10,17,0,3400,Orlando Arcia (R),MIL,STL,1.9,SS,0,0,0,0,0,0
6.7715,0.2335,-9,17,0,2900,Ketel Marte (S),ARI,LAD,2.1,2B/SS,0,0,0,0,0,0
6.728444444,0.156475452,-7,17,0,4300,Anthony Rendon (R),WSH,ATL,1.9,3B,0,0,0,0,0,0
8.386888889,0.209672222,-7,10,0,4000,Evan Gattis (R),HOU,BAL,1.7,C,0,0,0,0,0,0
6.585222222,0.219507407,-7,14,0,3000,Jose Reyes (S),NYM,PHI,2,3B/SS,0,0,0,0,0,0
6.546166667,0.192534314,-10,17,0,3400,Gerardo Parra (L),COL,SD,1.7,OF,0,0,0,0,0,0
6.449111111,0.184260317,-2,6,0,3500,Nick Markakis (L),ATL,WSH,2,OF,0,0,0,0,0,0
6.290055556,0.232965021,-7,10,0,2700,Luke Maile (R),TOR,CWS,2.1,C,0,0,0,0,0,0
6.175888889,0.158356125,-11,16,0,3900,Kole Calhoun (L),LAA,CLE,1.7,OF,0,0,0,0,0,0
6.174111111,0.143583979,-9,12,0,4300,DJ LeMahieu (R),COL,SD,1.6,2B,0,0,0,0,0,0
2.986888889,0.124453704,-3,10,0,2400,Tony Wolters (L),COL,SD,2,C,0,0,0,0,0,0
9.211444444,0.263184127,-22,9,0,3500,Chris Iannetta (R),COL,SD,1.7,C,0,0,0,0,0,0
5.835222222,0.176824916,-5,20,0,3300,Lonnie Chisenhall (L),CLE,LAA,1.7,OF,0,0,0,0,0,0
6.126444444,0.16557958,-4,9,0,3700,Brian McCann (L),HOU,BAL,1.8,C,0,0,0,0,0,0
5.689277778,0.172402357,-5,1,0,3300,Freddy Galvis (S),SD,COL,1.8,SS,0,0,0,0,0,0
5.5585,0.198517857,-5,6,0,2800,Tyler Saladino (R),CWS,TOR,1.9,2B/3B,0,0,0,0,0,0
5.4865,0.203203704,-12,6,0,2700,Colby Rasmus (L),BAL,HOU,2,OF,0,0,0,0,0,0
5.4615,0.188327586,-7,2,0,2900,Dansby Swanson (R),ATL,WSH,2.2,SS,0,0,0,0,0,0
2.631777778,0.125322751,-3,8,0,2100,Chris Stewart (R),ATL,WSH,2.4,C,0,0,0,0,0,0
5.415944444,0.193426587,-6,6,0,2800,Deven Marrero (R),ARI,LAD,1.7,3B,0,0,0,0,0,0
5.307722222,0.156109477,-8,9,0,3400,Adrian Beltre (R),TEX,OAK,1.9,3B,0,0,0,0,0,0
12.30633333,0.396978495,-12,5,0,3100,Manny Pina (R),MIL,STL,2.1,C,0,0,0,0,0,0
8.073222222,0.269107407,-10,5,0,3000,Roberto Perez (R),CLE,LAA,1.7,C,0,0,0,0,0,0
4.993333333,0.156041667,-3,11,0,3200,Adrian Gonzalez (L),NYM,PHI,1.6,1B,0,0,0,0,0,0
4.821444444,0.185440171,-5,17,0,2600,Daniel Descalso (L),ARI,LAD,2.2,1B/3B,0,0,0,0,0,0
4.640611111,0.185624444,-5,18,0,2500,Ryan Rua (R),TEX,OAK,2,1B/OF,0,0,0,0,0,0
4.604388889,0.170532922,-1,15,0,2700,Giovanny Urshela (R),CLE,LAA,1.4,3B,0,0,0,0,0,0
4.526333333,0.167641975,-8,11,0,2700,Brandon Guyer (R),CLE,LAA,1.6,OF,0,0,0,0,0,0
15.62772222,0.459638889,-11,4,0,3400,Travis dArnaud (R),NYM,PHI,1.6,C,0,0,0,0,0,0
4.453055556,0.193611111,-7,15,0,2300,Anthony Santander (S),BAL,HOU,1.7,OF,0,0,0,0,0,0
4.350222222,0.145007407,-9,8,0,3000,Kolten Wong (L),STL,MIL,1.9,2B,0,0,0,0,0,0
3.123777778,0.100767025,-6,26,0,3100,Tim Beckham (R),BAL,HOU,1.7,3B/SS,0,0,0,0,0,0
6.718277778,0.258395299,-6,2,0,2600,A.J. Ellis (R),SD,COL,1.8,C,0,0,0,0,0,0
8.898888889,0.29662963,-10,1,0,3000,Austin Barnes (R),LAD,ARI,1.9,C,0,0,0,0,0,0
