"","RFPred","RFPer","RF_M","RF_P","Actual","Salary","Name","HTeam","Opp","Pts","Pos","C1B","C2B","C3B","C4B","C5B","C6B","C7B","C8B","C9B","C1P","C2P","C3P","C4P","C5P","C6P","C7P","C8P","C9P","Xgb","XgbPer","xgb_M","xgb_P","DNN","DNNPer"
"33329",7.00761111111111,0,-7,8,0,4800,"Jose Ramirez","CLE","BAL",1.5,"3B",0,2.3,0,0,0.71,1.25,0,1.7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"33330",7.21566666666667,0,-8,13,0,3800,"Jason Kipnis","CLE","BAL",1.8,"2B",0,0,0,1.1211,3.1875,0.9519,0.98,1.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"33331",5.24566666666667,0,-6,2,0,2800,"Brandon Guyer","CLE","BAL",1.6,"OF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"33332",7.29761111111111,0,-8,11,0,4700,"Francisco Lindor","CLE","BAL",1.6,"SS",4.8,0,1.332,4.2688,1.6,0.88,1.8304,0,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"33333",6.09611111111111,0,-5,5,0,2900,"Yan Gomes","CLE","BAL",1.9,"C",1.3986,0,0,0,1.6317,2.275,0,2.1,3.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"33334",8.45688888888889,0,-6,13,0,3800,"Michael Brantley","CLE","BAL",1.6,"OF",2.1645,0,2.6,0,9.1,3.4684,0,2.5974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"33335",4.48411111111111,0,-11,3,0,3200,"Bradley Zimmer","CLE","BAL",1.8,"OF",1.35,0,0,4.75,0,0,0,6.2832,0.8991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"33336",4.85555555555556,0,-14,10,0,4500,"Edwin Encarnacion","CLE","BAL",1.4,"1B",1.4,0,0,1.7316,2.08,0,0,0,1.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"33337",6.60955555555555,0,-9,13,0,4000,"Yonder Alonso","CLE","BAL",1.6,"1B",0,1.75,0,0,1.72,1.1655,2,2.0313,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"33338",3.60172222222222,0,-5,28,0,3800,"Adam Jones","BAL","CLE",1.4,"OF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"33339",5.36666666666667,0,-7,6,0,2900,"Tim Beckham","BAL","CLE",2.1,"3B",0.7014,1.7,0,0.8723,4.8024,3.6036,0,0,2.0748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"33340",3.708,0,-10,9,0,2700,"Chance Sisco","BAL","CLE",1.6,"C",2.55,0,0,2.4,4.62,5.1282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"33341",8.06127777777778,0,-11,19,0,3000,"Chris Davis","BAL","CLE",1.7,"1B",0,1.1988,1.4,0.8991,0.858,0,0,1.8648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"33342",7.22155555555555,0,-7,17,0,2400,"Craig Gentry","BAL","CLE",1.7,"OF",0,0,3.1349,2.325,0,0,0,2.1,4.662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"33343",7.23511111111111,0,-6,16,0,2700,"Danny Valencia","BAL","CLE",1.9,"3B",1.325,0,0,3.2301,0,0,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"33344",3.6045,0,-4,9,0,2800,"Anthony Santander","BAL","CLE",1.5,"OF",0,0,3.5,2.5,3.5,0,0,3.2175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"33345",4.75038888888889,0,-10,31,0,2900,"Pedro Alvarez","BAL","CLE",1.9,"1B/3B",2.45,0,0,1.8648,6.3,0,1.3986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"33346",8.59172222222222,0,-14,14,0,5000,"Manny Machado","BAL","CLE",1.2,"SS",0,3.54,0,2.64,1.56,2.2,3.12,0,2.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"33347",14.6873333333333,0,-6,3,0,4700,"Wil Myers","SD","COL",1.8,"1B/OF",0,0,0,0,3.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"33348",9.57794444444445,0,-6,3,0,3200,"Carlos Asuaje","SD","COL",2.1,"2B",1.2654,2.425,0,2.288,3.88,0.7014,0,0.6578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"33349",11.2563333333333,0,-10,7,0,4300,"Jose Pirela","SD","COL",1.7,"OF",2.8014,2.6,0.9657,1.8315,1.2876,6.4236,0,2.32,1.2525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"33350",6.51566666666667,0,-6,7,0,3500,"Freddy Galvis","SD","COL",2,"SS",3.5,0,0,2.4642,2.64,1.45,2.6013,2.0646,1.6983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"33351",5.96783333333333,0,-6,13,0,2900,"A.J. Ellis","SD","COL",2,"C",0,4.65,0,3.325,2.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"33352",9.98638888888889,0,-4,18,0,4400,"Eric Hosmer","SD","COL",1.8,"1B",2.4,4.002,1.8,2.2,2.55,1.5984,0,3,2.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"33353",6.23538888888889,0,-5,25,0,3500,"Cory Spangenberg","SD","COL",1.9,"3B/OF",5.4,5.4,1.8,2.825,1.4863,0,0,2.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"33354",9.64338888888889,0,-10,8,0,3900,"Franchy Cordero","SD","COL",2,"OF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"33355",5.82661111111111,0,-14,17,0,3200,"Mike Zunino","SEA","CWS",2,"C",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"33356",7.65133333333333,0,-8,19,0,3000,"Ben Gamel","SEA","CWS",1.9,"OF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"33357",7.97644444444444,0,-16,1,0,3600,"Kyle Seager","SEA","CWS",1.9,"3B",1.35,2.6013,0,2.325,2.95,0,1.4652,3.1317,0.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"33358",8.82266666666666,0,-9,21,0,4000,"Robinson Cano","SEA","CWS",1.8,"2B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"33359",10.3755555555556,0,-3,3,0,3900,"Jean Segura","SEA","CWS",2,"SS",1.1,1.1,1.25,4.14,3.6852,5.5361,0,0,1.2987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"33360",8.77916666666667,0,-7,5,0,3100,"Dan Vogelbach","SEA","CWS",1.7,"1B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"33361",9.2655,0,-5,26,0,4300,"Nelson Cruz","SEA","CWS",1.8,"OF",0,0,0,0,0,2.175,0,3.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"33362",6.55494444444445,0,-8,12,0,3700,"Mitch Haniger","SEA","CWS",1.8,"OF",0,3.6018,1.4652,4.4538,3.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"33363",8.41699999999999,0,-8,1,0,4100,"Dee Gordon","SEA","CWS",2,"OF",0,1.3653,2.8,0,2.6026,0,3.24,2.0313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"33364",11.7723888888889,0,-14,14,0,5300,"Mike Trout","LAA","HOU",1.5,"OF",3.65,0,0,2.92,3.5,4.38,0,2.3595,0,0,0,0,1.55,2.45,4.5288,0,0,1.336,0,0,0,0,0,0
"33365",15.4823333333333,0,-6,21,0,3900,"Zack Cozart","LAA","HOU",1.5,"2B/3B",0.6375,2.58,0,0,2.2594,4.8958,1.2,0.8375,2.2594,0,0,0,1.55,2.45,4.5288,0,0,1.336,0,0,0,0,0,0
"33366",8.70583333333333,0,-8,26,0,3600,"Albert Pujols","LAA","HOU",1.6,"1B",0,2.7347,3.4,0,4.3,0,0.95,1.6867,4.1,0,0,0,1.55,2.45,4.5288,0,0,1.336,0,0,0,0,0,0
"33367",4.11794444444444,0,-13,11,0,3200,"Kole Calhoun","LAA","HOU",1.6,"OF",0,1.08,2.7,3.0682,4.0404,1.9314,0,0,3.7,0,0,0,1.55,2.45,4.5288,0,0,1.336,0,0,0,0,0,0
"33368",4.53394444444444,0,-4,32,0,2700,"Martin Maldonado","LAA","HOU",1.6,"C",0,3.2,0,0,0,3.9,0,1.775,1.775,0,0,0,1.55,2.45,4.5288,0,0,1.336,0,0,0,0,0,0
"33369",6.62283333333333,0,-6,21,0,4400,"Justin Upton","LAA","HOU",1.6,"OF",3.0682,0.72,0,1.0989,2.48,3.0024,0.7181,3.3375,0.9282,0,0,0,1.55,2.45,4.5288,0,0,1.336,0,0,0,0,0,0
"33370",9.33961111111111,0,-7,29,0,4100,"Ian Kinsler","LAA","HOU",1.7,"2B",0,6.1,0,0,8.2,0,0,0,4.1,0,0,0,1.55,2.45,4.5288,0,0,1.336,0,0,0,0,0,0
"33371",4.24005555555556,0,-6,18,0,3100,"Luis Valbuena","LAA","HOU",1.9,"1B/3B",1.125,0,0,0,3.7686,1.4652,4.1354,1.7982,2.5,0,0,0,1.55,2.45,4.5288,0,0,1.336,0,0,0,0,0,0
"33372",7.34188888888889,0,-8,30,0,2600,"Chris Young","LAA","HOU",2,"OF",0,0,0,0,0,0,10.8,0,5.4,0,0,0,1.55,2.45,4.5288,0,0,1.336,0,0,0,0,0,0
"33373",5.78922222222222,0,-9,7,0,3200,"Marwin Gonzalez","HOU","LAA",2.2,"1B/OF",0.9,1.4625,0,0,0,1.1857,0,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"33374",7.83405555555556,0,-9,6,0,5000,"Jose Altuve","HOU","LAA",1.6,"2B",1.5651,3.4,1.75,0.86,1.7732,3.1,1.6,0.7181,2.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"33375",6.056,0,-8,12,0,3500,"Brian McCann","HOU","LAA",1.7,"C",3.2,0,0,2.32,4.5,2.55,0,2.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"33376",7.30355555555556,0,-7,15,0,3400,"Evan Gattis","HOU","LAA",1.8,"C",0,1.08,0,1.4195,1.9474,1.775,0,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"33377",7.1385,0,-11,7,0,5000,"George Springer","HOU","LAA",1.6,"OF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"33378",8.791,0,-13,10,0,5100,"Carlos Correa","HOU","LAA",1.5,"SS",0,0,0,1.6317,2.1978,3.1,0,2.4882,2.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"33379",6.18622222222222,0,-4,19,0,4200,"Alex Bregman","HOU","LAA",1.8,"3B",0,1.5834,2.7,0.8,3.614,0,0,2.35,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"33380",6.69722222222222,0,-3,11,0,4000,"Yulieski Gurriel","HOU","LAA",1.8,"1B/3B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"33381",6.11477777777778,0,-6,7,0,2800,"Jake Marisnick","HOU","LAA",2.2,"OF",1.15,0,0,0,1.6983,1.5,0,1.6,0.9009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"33382",7.90166666666667,0,-6,4,0,2000,"Yadiel Rivera","MIA","LAD",2,"2B/SS",0,0,0,0,3.8,0,0,0,1.9314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"33383",12.1375555555556,0,-10,16,0,2700,"Cameron Maybin","MIA","LAD",2.1,"OF",0,0,0,2.1312,1.2525,3.75,1.45,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"33384",5.66661111111111,0,-6,18,0,3300,"Brian Anderson","MIA","LAD",1.5,"3B",0,1.4,0,1.3,3.2109,4.6023,0,1.0439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"33385",5.15194444444444,0,-6,6,0,2800,"Miguel Rojas","MIA","LAD",2,"SS",3.1,0,1.1655,3.5402,1.95,1.1655,0,3.27,2.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"33386",9.88805555555555,0,-8,11,0,3400,"Starlin Castro","MIA","LAD",1.6,"2B",1.8,0,3.6,2,0.95,3.1125,0,2.6598,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"33387",3.51527777777778,0,-6,11,0,2800,"Lewis Brinson","MIA","LAD",1.4,"OF",0,0,0,2.0306,1.1189,1.0153,0,0,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"33388",7.71188888888889,0,-9,-2,0,2600,"J.B. Shuck","MIA","LAD",1.7,"OF",6.7,0,4.4,6.7,5.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"33389",10.0644444444444,0,-5,12,0,3700,"J.T. Realmuto","MIA","LAD",1.6,"C",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"33390",8.1445,0,-9,3,0,3700,"Matt Kemp","LAD","MIA",1.8,"OF",0,0,1.2,3.6,3.25,1.35,5.4,0.999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"33391",10.7281666666667,0,-9,12,0,4200,"Cody Bellinger","LAD","MIA",1.8,"1B",0,1.275,0,2.1645,2.9172,0,2.37,3,1.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"33392",10.3844444444444,0,-7,16,0,3600,"Chris Taylor","LAD","MIA",2.1,"OF",1.2,1.04,1.2,1.5,0.664,1.44,1.2,1.52,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"33393",7.331,0,-9,25,0,2300,"Kyle Farmer","LAD","MIA",2.3,"C",0,0,0,0,0,4.9358,0,0,7.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"33394",17.2526111111111,0,-13,9,0,3000,"Austin Barnes","LAD","MIA",2,"2B/C",0,5.336,0,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"33395",9.00861111111112,0,-10,25,0,4000,"Yasiel Puig","LAD","MIA",1.7,"OF",0.96,0.8658,0,3.9,2.2308,0.975,2.6,0.7436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"33396",8.37644444444444,0,-5,12,0,3300,"Enrique Hernandez","LAD","MIA",2.1,"1B/2B",0,0,0,1.2,2.1,0,0,0,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
