"","RFPred","Name","HTeam","Pos","Actual"
"38369",11.4198333333333,"Kris Bryant","TEX","3B",3
"38371",7.21244444444444,"Kyle Schwarber","COL","OF",0
"38372",8.88672222222223,"Kyle Seager","SD","3B",5
"38373",8.15294444444444,"Leury Garcia","MIN","OF",3
"38374",6.39643610731374,"Logan Morrison","CWS","1B",5
"38375",5.57177777777778,"Lorenzo Cain","LAD","OF",10
"38376",6.24416666666667,"Maikel Franco","BOS","3B",3
"38377",7.4375,"Mallex Smith","SEA","OF",2
"38378",11.0235,"Marcell Ozuna","PIT","OF",8
"38379",6.44405555555555,"Marcus Semien","ARI","SS",5
"38380",12.1492777777778,"Mark Canha","PIT","OF",0
"38381",6.23966666666667,"Martin Maldonado","SEA","C",0
"38382",8.14866666666667,"Matt Carpenter","COL","2B/3B",3
"38383",8.64211111111111,"Matt Chapman","TEX","3B",26
"38384",9.80305555555555,"Matt Davidson","CWS","1B/3B",3
"38385",9.1425,"Matt Kemp","TB","OF",2
"38386",7.33061111111111,"Matt Olson","ARI","1B",0
"38387",9.72444444444445,"Matthew Joyce","TB","OF",14
"38388",9.4345,"Max Kepler","CIN","OF",0
"38389",8.91655555555556,"Michael Brantley","CWS","OF",3
"38390",9.00154866121533,"Michael Taylor","SD","OF",7
"38391",11.0031111111111,"Miguel Sano","STL","3B",5
"38392",9.87822222222222,"Mike Trout","ARI","OF",2
"38393",10.0878333333333,"Mitch Haniger","TB","OF",0
"38395",6.10461111111111,"Mookie Betts","LAD","OF",11
"38396",9.57438888888889,"Nelson Cruz","HOU","OF",10
"38397",5.9545,"Nick Ahmed","ARI","SS",0
"38398",5.09827777777778,"Nick Markakis","MIN","OF",4
"38399",9.79244444444444,"Nick Williams","CLE","OF",0
"38400",11.6404603174603,"Nicky Delmonico","COL","OF",4
"38401",6.31188888888889,"Nomar Mazara","OAK","OF",17
"38402",6.75172222222222,"Odubel Herrera","ATL","OF",11
"38403",4.31938888888889,"Omar Narvaez","BOS","C",7
"38404",8.09411111111111,"Orlando Arcia","SD","SS",16
"38405",7.03416666666667,"Ozzie Albies","CIN","2B",0
"38406",9.41027777777778,"Paul DeJong","SEA","SS",0
"38407",11.484,"Paul Goldschmidt","OAK","1B",9
"38409",7.75655555555556,"Rafael Devers","MIN","3B",2
"38410",9.91044444444445,"Rhys Hoskins","PHI","OF",4
"38411",7.94088888888889,"Rob Refsnyder","STL","OF",16
"38412",7.14427777777778,"Robbie Grossman","SF","OF",3
"38413",7.643,"Robinson Cano","TEX","2B",7
"38415",10.4305,"Ryan Braun","MIL","1B/OF",3
"38418",9.41133333333334,"Ryan Zimmerman","CLE","1B",20
"38419",15.0039444444444,"Scooter Gennett","PIT","2B",0
"38420",6.60811111111111,"Sean Rodriguez","OAK","1B/2B",9
"38421",8.44386878881567,"Shin-Soo Choo","CHC","OF",4
"38422",10.0171111111111,"Starling Marte","CIN","OF",5
"38423",7.62438888888889,"Stephen Piscotty","COL","OF",13
"38424",6.68055555555556,"Tim Anderson","COL","SS",5
"38425",6.60688888888889,"Todd Frazier","STL","3B",4
"38427",9.13672222222222,"Tommy Pham","COL","OF",7
"38428",11.0308333333333,"Travis Shaw","BOS","3B",3
"38429",10.0131666666667,"Trea Turner","CLE","SS",3
"38430",7.42177777777778,"Trevor Story","MIL","SS",5
"38432",11.1696666666667,"Willson Contreras","CWS","C",3
"38433",9.59955555555555,"Wilmer Difo","SEA","2B/SS",3
"38434",4.9615,"Wilmer Flores","MIL","2B/3B",6
"38435",5.41503466304651,"Wilson Ramos","TB","C",9
"38436",6.88355555555556,"Yadier Molina","PHI","C",0
"38437",6.62972222222222,"Yan Gomes","ATL","C",6
"38438",12.4202222222222,"Yasiel Puig","CHC","OF",24
"38439",8.0335,"Yasmani Grandal","LAD","C",11
"38440",5.85922222222222,"Yoan Moncada","CHC","2B",2
"38441",6.25638888888889,"Yoenis Cespedes","SD","OF",0
"38442",8.22277777777778,"Yolmer Sanchez","SF","3B",0
"38443",9.67072222222222,"Yonder Alonso","PHI","1B",12
"38444",9.77721557976469,"Yulieski Gurriel","TEX","1B/3B",7
"38445",10.9735,"Zack Cozart","WSH","2B/3B",24
