"","RFPred","Name","HTeam","Pos","Actual","H","SB","HR","HRSplitL30","HSplitL30","HRSplit","HSplit"
"65497",4.73826666666667,"Tim Beckham","BAL","3B",4,0.818181818181818,0,0,0,0.666666666666667,0.588235294117647,0.702064896755162
"65498",2.54056666666667,"Luis Sardinas","BAL","2B",5,0.333333333333333,0,0,0,0,0,0.0909090909090909
"65499",8.07633333333333,"Adam Jones","BAL","CF",6,1,0,0,0.666666666666667,0.6,0.758620689655172,0.738461538461539
"65500",7.86803333333333,"Manny Machado","BAL","SS",17,1.45454545454545,0,3,0.5,0.5,0.783783783783784,0.72020725388601
"65501",3.77286666666667,"Chance Sisco","BAL","C",4,0.6,0,0,0,0.75,0.666666666666667,0.785714285714286
"65502",4.4733,"Pedro Alvarez","BAL","DH",0,0.636363636363636,0,1,0.5,0.625,0.333333333333333,0.666666666666667
"65503",3.95816666666667,"Anthony Santander","BAL","RF",0,0.666666666666667,0,1,0,0.555555555555556,0,0.647058823529412
"65504",7.67753333333333,"Chris Davis","BAL","1B",9,0.6,0,1,0.5,0.777777777777778,0.785714285714286,0.71304347826087
"65505",8.83293333333333,"Kris Bryant","CHC","3B",15,1.1,0,1,0.5,0.571428571428571,0.696969696969697,0.708333333333333
"65507",3.90913333333333,"Addison Russell","CHC","SS",8,0.5,0,0,0,0.461538461538462,0.538461538461538,0.575757575757576
"65508",7.5985,"Anthony Rizzo","CHC","1B",6,1.5,0,0,0,0.714285714285714,0.666666666666667,0.710059171597633
"65509",5.4297,"Kyle Schwarber","CHC","LF",25,0.777777777777778,0,1,0.666666666666667,0.769230769230769,0.857142857142857,0.841121495327103
"65510",8.17223333333333,"Jason Heyward","CHC","RF",18,0.7,0,1,0.333333333333333,0.692307692307692,0.642857142857143,0.736
"65511",8.99906666666666,"Javier Baez","CHC","2B",29,1.1,1,5,0.5,0.6,0.612903225806452,0.683870967741935
"65512",7.81046666666667,"Willson Contreras","CHC","C",8,1.11111111111111,0,0,0,0.611111111111111,0.666666666666667,0.714285714285714
"65513",2.83726666666667,"Albert Almora","CHC","CF",23,0.75,0,1,0,0.3,0.545454545454545,0.579439252336449
"65514",6.1635,"Ryan Goins","KCR","IF",5,0.5,0,0,0,0,0.5,0.486725663716814
"65515",3.3335,"Ryan Goins","KCR","IF",5,0.5,0,0,0,0,0.5,0.486725663716814
"65528",6.66216666666667,"Ryan Goins","KCR","IF",5,0.5,0,0,0,0,0.5,0.486725663716814
"65529",4.1179,"Ryan Goins","KCR","IF",5,0.5,0,0,0,0,0.5,0.486725663716814
"655141",6.02563333333333,"Ryan Goins","KCR","IF",5,0.5,0,0,0,0,0.5,0.486725663716814
"655151",3.20166666666667,"Ryan Goins","KCR","IF",5,0.5,0,0,0,0,0.5,0.486725663716814
"655281",6.68846666666666,"Ryan Goins","KCR","IF",5,0.5,0,0,0,0,0.5,0.486725663716814
"655291",4.07366666666667,"Ryan Goins","KCR","IF",5,0.5,0,0,0,0,0.5,0.486725663716814
"65516",6.00083333333334,"Abraham Almonte","KCR","CF",3,0.333333333333333,0,2,0,0.25,0.333333333333333,0.44
"65517",4.36783333333334,"Abraham Almonte","KCR","CF",3,0.333333333333333,0,2,0,0.25,0.333333333333333,0.44
"65524",5.1557,"Abraham Almonte","KCR","CF",3,0.333333333333333,0,2,0,0.25,0.333333333333333,0.44
"65525",3.79056666666667,"Abraham Almonte","KCR","CF",3,0.333333333333333,0,2,0,0.25,0.333333333333333,0.44
"655161",5.07243333333334,"Abraham Almonte","KCR","CF",3,0.333333333333333,0,2,0,0.25,0.333333333333333,0.44
"655171",4.3803,"Abraham Almonte","KCR","CF",3,0.333333333333333,0,2,0,0.25,0.333333333333333,0.44
"655241",4.39383333333334,"Abraham Almonte","KCR","CF",3,0.333333333333333,0,2,0,0.25,0.333333333333333,0.44
"655251",4.0347,"Abraham Almonte","KCR","CF",3,0.333333333333333,0,2,0,0.25,0.333333333333333,0.44
"655162",5.64416666666667,"Abraham Almonte","KCR","CF",3,0.333333333333333,0,2,0,0.25,0.333333333333333,0.44
"655172",4.3045,"Abraham Almonte","KCR","CF",3,0.333333333333333,0,2,0,0.25,0.333333333333333,0.44
"655242",5.17623333333333,"Abraham Almonte","KCR","CF",3,0.333333333333333,0,2,0,0.25,0.333333333333333,0.44
"655252",4.01493333333333,"Abraham Almonte","KCR","CF",3,0.333333333333333,0,2,0,0.25,0.333333333333333,0.44
"655163",5.80613333333334,"Abraham Almonte","KCR","CF",3,0.333333333333333,0,2,0,0.25,0.333333333333333,0.44
"655173",4.68966666666667,"Abraham Almonte","KCR","CF",3,0.333333333333333,0,2,0,0.25,0.333333333333333,0.44
"655243",5.08,"Abraham Almonte","KCR","CF",3,0.333333333333333,0,2,0,0.25,0.333333333333333,0.44
"655253",4.22746666666667,"Abraham Almonte","KCR","CF",3,0.333333333333333,0,2,0,0.25,0.333333333333333,0.44
"65526",5.57766666666666,"Cam Gallagher","KCR","UT",0,0.833333333333333,0,0,0,0.166666666666667,0.5,0.533333333333333
"65527",3.80856666666667,"Cam Gallagher","KCR","UT",0,0.833333333333333,0,0,0,0.166666666666667,0.5,0.533333333333333
"65544",5.6468,"Cam Gallagher","KCR","UT",3,0.833333333333333,0,0,0,0.166666666666667,0.5,0.533333333333333
"65545",3.83723333333333,"Cam Gallagher","KCR","UT",3,0.833333333333333,0,0,0,0.166666666666667,0.5,0.533333333333333
"655261",5.37553333333333,"Cam Gallagher","KCR","UT",0,0.833333333333333,0,0,0,0.166666666666667,0.5,0.533333333333333
"655271",3.48463333333333,"Cam Gallagher","KCR","UT",0,0.833333333333333,0,0,0,0.166666666666667,0.5,0.533333333333333
"655441",5.29936666666667,"Cam Gallagher","KCR","UT",3,0.833333333333333,0,0,0,0.166666666666667,0.5,0.533333333333333
"655451",3.4391,"Cam Gallagher","KCR","UT",3,0.833333333333333,0,0,0,0.166666666666667,0.5,0.533333333333333
"655142",6.05386666666666,"Ryan Goins","KCR","IF",5,0.5,0,0,0,0,0.5,0.486725663716814
"655152",2.97583333333333,"Ryan Goins","KCR","IF",5,0.5,0,0,0,0,0.5,0.486725663716814
"655282",6.29693333333333,"Ryan Goins","KCR","IF",5,0.5,0,0,0,0,0.5,0.486725663716814
"655292",3.70743333333333,"Ryan Goins","KCR","IF",5,0.5,0,0,0,0,0.5,0.486725663716814
"655143",6.02083333333333,"Ryan Goins","KCR","IF",5,0.5,0,0,0,0,0.5,0.486725663716814
"655153",3.08173333333333,"Ryan Goins","KCR","IF",5,0.5,0,0,0,0,0.5,0.486725663716814
"655283",6.6115,"Ryan Goins","KCR","IF",5,0.5,0,0,0,0,0.5,0.486725663716814
"655293",3.89946666666667,"Ryan Goins","KCR","IF",5,0.5,0,0,0,0,0.5,0.486725663716814
"65542",7.88766666666667,"Drew Butera","KCR","C",2,0.555555555555556,0,0,0,0.375,0.25,0.361702127659574
"65543",4.87256666666667,"Drew Butera","KCR","C",2,0.555555555555556,0,0,0,0.375,0.25,0.361702127659574
"655421",7.6973,"Drew Butera","KCR","C",2,0.555555555555556,0,0,0,0.375,0.25,0.361702127659574
"655431",4.56526666666667,"Drew Butera","KCR","C",2,0.555555555555556,0,0,0,0.375,0.25,0.361702127659574
"655262",5.74126666666667,"Cam Gallagher","KCR","UT",0,0.833333333333333,0,0,0,0.166666666666667,0.5,0.533333333333333
"655272",3.8206,"Cam Gallagher","KCR","UT",0,0.833333333333333,0,0,0,0.166666666666667,0.5,0.533333333333333
"655442",5.71656666666666,"Cam Gallagher","KCR","UT",3,0.833333333333333,0,0,0,0.166666666666667,0.5,0.533333333333333
"655452",3.80416666666667,"Cam Gallagher","KCR","UT",3,0.833333333333333,0,0,0,0.166666666666667,0.5,0.533333333333333
"655263",6.0231,"Cam Gallagher","KCR","UT",0,0.833333333333333,0,0,0,0.166666666666667,0.5,0.533333333333333
"655273",3.45093333333333,"Cam Gallagher","KCR","UT",0,0.833333333333333,0,0,0,0.166666666666667,0.5,0.533333333333333
"655443",6.00583333333334,"Cam Gallagher","KCR","UT",3,0.833333333333333,0,0,0,0.166666666666667,0.5,0.533333333333333
"655453",3.4255,"Cam Gallagher","KCR","UT",3,0.833333333333333,0,0,0,0.166666666666667,0.5,0.533333333333333
"65550",5.2073,"Jorge Soler","KCR","RF",10,1.27272727272727,0,1,0,0.4,0.2,0.4
"65551",5.65916666666666,"Jorge Soler","KCR","RF",10,1.27272727272727,0,1,0,0.4,0.2,0.4
"655501",5.011,"Jorge Soler","KCR","RF",10,1.27272727272727,0,1,0,0.4,0.2,0.4
"655511",5.45046666666667,"Jorge Soler","KCR","RF",10,1.27272727272727,0,1,0,0.4,0.2,0.4
"65552",4.07166666666667,"Paulo Orlando","KCR","UT",0,1,0,0,0,0.3,0.666666666666667,0.535714285714286
"65553",3.43393333333333,"Paulo Orlando","KCR","UT",0,1,0,0,0,0.3,0.666666666666667,0.535714285714286
"655521",4.2166,"Paulo Orlando","KCR","UT",0,1,0,0,0,0.3,0.666666666666667,0.535714285714286
"655531",3.39556666666667,"Paulo Orlando","KCR","UT",0,1,0,0,0,0.3,0.666666666666667,0.535714285714286
"65556",5.44813333333333,"Omar Narvaez","CHW","C",2,0.428571428571429,0,0,0,0.8,0.666666666666667,0.826666666666667
"65558",15.5324666666667,"Yoan Moncada","CHW","2B",7,1.11111111111111,3,2,0.666666666666667,0.733333333333333,0.909090909090909,0.741935483870968
"65559",9.96316666666666,"Tim Anderson","CHW","SS",3,0.666666666666667,4,0,0,0.5,0.619047619047619,0.676300578034682
"65560",10.602,"Jose Abreu","CHW","1B",3,1,0,2,0.5,0.444444444444444,0.75609756097561,0.720720720720721
"65561",4.969,"Welington Castillo","CHW","C",0,0.833333333333333,0,0,0,0.7,0.5,0.601769911504425
"65562",5.1267,"Adam Engel","CHW","CF",0,0.375,1,0,0,0.625,0.888888888888889,0.723076923076923
"65564",11.9533666666667,"Yolmer Sanchez","CHW","3B",0,0.666666666666667,0,0,0,0.8,0.75,0.794871794871795
"65565",10.2474333333333,"Avisail Garcia","CHW","RF",0,0.625,0,0,0,0.6,0.80952380952381,0.72
"65566",13.4186333333333,"Nick Delmonico","CHW","LF",2,1.22222222222222,1,1,0.5,0.857142857142857,0.866666666666667,0.807017543859649
"65569",5.1526,"Miguel Cabrera","DET","1B",4,1.11111111111111,0,1,0.5,0.761904761904762,0.652173913043478,0.738562091503268
"65570",5.87313333333334,"Miguel Cabrera","DET","1B",4,1.11111111111111,0,1,0.5,0.761904761904762,0.652173913043478,0.738562091503268
"65573",4.91183333333333,"Miguel Cabrera","DET","1B",3,1.11111111111111,0,1,0.5,0.761904761904762,0.652173913043478,0.738562091503268
"65574",5.43396666666667,"Miguel Cabrera","DET","1B",3,1.11111111111111,0,1,0.5,0.761904761904762,0.652173913043478,0.738562091503268
"655691",5.14006666666667,"Miguel Cabrera","DET","1B",4,1.11111111111111,0,1,0.5,0.761904761904762,0.652173913043478,0.738562091503268
"655701",5.7631,"Miguel Cabrera","DET","1B",4,1.11111111111111,0,1,0.5,0.761904761904762,0.652173913043478,0.738562091503268
"655731",5.1619,"Miguel Cabrera","DET","1B",3,1.11111111111111,0,1,0.5,0.761904761904762,0.652173913043478,0.738562091503268
"655741",5.4547,"Miguel Cabrera","DET","1B",3,1.11111111111111,0,1,0.5,0.761904761904762,0.652173913043478,0.738562091503268
"655692",5.27116666666667,"Miguel Cabrera","DET","1B",4,1.11111111111111,0,1,0.5,0.761904761904762,0.652173913043478,0.738562091503268
"655702",5.6735,"Miguel Cabrera","DET","1B",4,1.11111111111111,0,1,0.5,0.761904761904762,0.652173913043478,0.738562091503268
"655732",5.34436666666667,"Miguel Cabrera","DET","1B",3,1.11111111111111,0,1,0.5,0.761904761904762,0.652173913043478,0.738562091503268
"655742",5.2509,"Miguel Cabrera","DET","1B",3,1.11111111111111,0,1,0.5,0.761904761904762,0.652173913043478,0.738562091503268
"655693",5.45963333333333,"Miguel Cabrera","DET","1B",4,1.11111111111111,0,1,0.5,0.761904761904762,0.652173913043478,0.738562091503268
"655703",5.9014,"Miguel Cabrera","DET","1B",4,1.11111111111111,0,1,0.5,0.761904761904762,0.652173913043478,0.738562091503268
"655733",5.44846666666667,"Miguel Cabrera","DET","1B",3,1.11111111111111,0,1,0.5,0.761904761904762,0.652173913043478,0.738562091503268
"655743",5.78413333333333,"Miguel Cabrera","DET","1B",3,1.11111111111111,0,1,0.5,0.761904761904762,0.652173913043478,0.738562091503268
"65589",5.37133333333333,"Leonys Martin","DET","CF",0,1.11111111111111,1,1,0.5,0.9375,0.875,0.772727272727273
"65590",5.90266666666667,"Leonys Martin","DET","CF",0,1.11111111111111,1,1,0.5,0.9375,0.875,0.772727272727273
"655891",4.82953333333333,"Leonys Martin","DET","CF",0,1.11111111111111,1,1,0.5,0.9375,0.875,0.772727272727273
"655901",5.12586666666667,"Leonys Martin","DET","CF",0,1.11111111111111,1,1,0.5,0.9375,0.875,0.772727272727273
"65593",5.11163333333333,"John Hicks","DET","1B",3,0.666666666666667,0,1,0,0.333333333333333,0.142857142857143,0.660377358490566
"65594",5.68196666666667,"John Hicks","DET","1B",3,0.666666666666667,0,1,0,0.333333333333333,0.142857142857143,0.660377358490566
"655931",4.5339,"John Hicks","DET","1B",3,0.666666666666667,0,1,0,0.333333333333333,0.142857142857143,0.660377358490566
"655941",5.6087,"John Hicks","DET","1B",3,0.666666666666667,0,1,0,0.333333333333333,0.142857142857143,0.660377358490566
"65597",0.545633333333333,"Niko Goodrum","DET","UT",8,0.142857142857143,2,0,0.5,0.875,0.5,0.9
"65598",0.9754,"Niko Goodrum","DET","UT",8,0.142857142857143,2,0,0.5,0.875,0.5,0.9
"65605",0.5315,"Niko Goodrum","DET","UT",0,0.142857142857143,2,0,0.5,0.875,0.5,0.9
"65606",0.9646,"Niko Goodrum","DET","UT",0,0.142857142857143,2,0,0.5,0.875,0.5,0.9
"655971",0.6647,"Niko Goodrum","DET","UT",8,0.142857142857143,2,0,0.5,0.875,0.5,0.9
"655981",1.17676666666667,"Niko Goodrum","DET","UT",8,0.142857142857143,2,0,0.5,0.875,0.5,0.9
"656051",0.6588,"Niko Goodrum","DET","UT",0,0.142857142857143,2,0,0.5,0.875,0.5,0.9
"656061",1.12486666666667,"Niko Goodrum","DET","UT",0,0.142857142857143,2,0,0.5,0.875,0.5,0.9
"65599",2.82313333333333,"Victor Reyes","DET","UT",0,0.166666666666667,1,0,0,0.5,0,0.5
"65600",3.3276,"Victor Reyes","DET","UT",0,0.166666666666667,1,0,0,0.5,0,0.5
"655991",2.5564,"Victor Reyes","DET","UT",0,0.166666666666667,1,0,0,0.5,0,0.5
"656001",2.85553333333333,"Victor Reyes","DET","UT",0,0.166666666666667,1,0,0,0.5,0,0.5
"65601",6.40203333333333,"James McCann","DET","C",11,0.666666666666667,0,1,0,0.727272727272727,0.5,0.709090909090909
"65602",5.1026,"James McCann","DET","C",11,0.666666666666667,0,1,0,0.727272727272727,0.5,0.709090909090909
"656011",6.5489,"James McCann","DET","C",11,0.666666666666667,0,1,0,0.727272727272727,0.5,0.709090909090909
"656021",5.67916666666667,"James McCann","DET","C",11,0.666666666666667,0,1,0,0.727272727272727,0.5,0.709090909090909
"655972",0.640166666666667,"Niko Goodrum","DET","UT",8,0.142857142857143,2,0,0.5,0.875,0.5,0.9
"655982",1.19373333333333,"Niko Goodrum","DET","UT",8,0.142857142857143,2,0,0.5,0.875,0.5,0.9
"656052",0.6489,"Niko Goodrum","DET","UT",0,0.142857142857143,2,0,0.5,0.875,0.5,0.9
"656062",1.20913333333333,"Niko Goodrum","DET","UT",0,0.142857142857143,2,0,0.5,0.875,0.5,0.9
"655973",0.6143,"Niko Goodrum","DET","UT",8,0.142857142857143,2,0,0.5,0.875,0.5,0.9
"655983",0.912266666666667,"Niko Goodrum","DET","UT",8,0.142857142857143,2,0,0.5,0.875,0.5,0.9
"656053",0.538266666666667,"Niko Goodrum","DET","UT",0,0.142857142857143,2,0,0.5,0.875,0.5,0.9
"656063",0.861933333333333,"Niko Goodrum","DET","UT",0,0.142857142857143,2,0,0.5,0.875,0.5,0.9
"65607",11.0666666666667,"Evan Longoria","SFG","3B",8,1.18181818181818,1,2,0.75,0.933333333333333,0.291666666666667,0.246231155778894
"65608",8.8867,"Andrew McCutchen","SFG","RF",15,1.18181818181818,3,2,0.666666666666667,0.8125,0.46875,0.319148936170213
"65610",3.1804,"Kelby Tomlinson","SFG","MI",13,0.444444444444444,0,0,0,0.666666666666667,0.5,0.410714285714286
"65611",5.5141,"Nick Hundley","SFG","C",25,0.5,0,0,0,0.6,0.2,0.386363636363636
"65612",12.3982666666667,"Gorkys Hernandez","SFG","UT",5,0.333333333333333,1,0,0,0.428571428571429,0,0.304347826086957
"65613",9.29936666666666,"Austin Jackson","SFG","CF",5,1.14285714285714,1,0,0,0.909090909090909,0.2,0.516393442622951
"65614",13.6677,"Buster Posey","SFG","C",0,1.1,1,2,0.666666666666667,0.611111111111111,0.684210526315789,0.31413612565445
"65615",10.5186666666667,"Joe Panik","SFG","2B",2,1.11111111111111,0,0,0.5,0.631578947368421,0.25,0.27683615819209
"65616",3.76156666666667,"Mac Williamson","SFG","LF",15,NA,0,0,0,0,0.5,0.411764705882353
"65617",8.9133,"Ryan Zimmerman","WSN","1B",11,0.538461538461538,0,2,0,0.272727272727273,0.375,0.322222222222222
"65618",8.23803333333333,"Michael Taylor","WSN","CF",11,0.846153846153846,3,0,0,0.266666666666667,0.260869565217391,0.288888888888889
"65619",10.1149333333333,"Trea Turner","WSN","SS",11,0.923076923076923,6,0,0,0.421052631578947,0.0769230769230769,0.268115942028986
"65620",4.59376666666667,"Matt Wieters","WSN","C",5,0.6,0,2,0.333333333333333,0.2,0.428571428571429,0.25
"65621",6.4651,"Howie Kendrick","WSN","2B",0,1.18181818181818,0,2,0.333333333333333,0.272727272727273,0.555555555555556,0.346938775510204
"65622",7.44703333333333,"Wilmer Difo","WSN","IF",2,0.833333333333333,1,0,0,0.384615384615385,0.428571428571429,0.347826086956522
"65624",8.82733333333333,"Bryce Harper","WSN","RF",9,1.07692307692308,2,5,0.5,0.285714285714286,0.25,0.23780487804878
"65625",5.37686666666666,"Moises SierraDFA","WSN","OF",3,0.75,1,0,0,0.428571428571429,0,0.428571428571429
"65627",12.8476666666667,"Ryan Braun","MIL","LF",20,0.692307692307692,2,2,0.5,0.571428571428571,0.727272727272727,0.757575757575758
"65628",5.22896666666667,"Jonathan Villar","MIL","2B",2,0.916666666666667,2,2,0.666666666666667,0.894736842105263,0.846153846153846,0.729508196721312
"65629",10.4709333333333,"Travis Shaw","MIL","3B",26,0.928571428571429,0,2,0.666666666666667,0.739130434782609,0.736842105263158,0.71195652173913
"65630",12.1652666666667,"Eric Thames","MIL","1B",17,0.75,0,6,0.75,0.785714285714286,0.731707317073171,0.805755395683453
"65631",8.54813333333333,"Christian Yelich","MIL","LF",21,1,0,0,0.5,0.692307692307692,0.636363636363636,0.783505154639175
"65632",18.9273,"Lorenzo Cain","MIL","CF",11,1,1,1,0.333333333333333,0.545454545454545,0.722222222222222,0.737991266375546
"65633",6.36646666666667,"Jett Bandy","MIL","C",2,0.9,0,2,0.666666666666667,0.727272727272727,0.888888888888889,0.872340425531915
"65634",9.89146666666666,"Orlando Arcia","MIL","SS",6,0.785714285714286,0,3,0.5,0.6,0.818181818181818,0.757396449704142
"65637",5.64013333333334,"Cameron Maybin","MIA","RF",0,0.181818181818182,0,0,0,0.363636363636364,0.761904761904762,0.613953488372093
"65640",4.7587,"Miguel Rojas","MIA","SS",0,1.27272727272727,0,2,0.333333333333333,0.666666666666667,0.5,0.786407766990291
"65641",6.63346666666667,"Starlin Castro","MIA","2B",2,1,1,0,0,0.590909090909091,0.45,0.64327485380117
"65643",7.08086666666667,"Brian Anderson","MIA","3B",5,0.545454545454545,0,0,0,0.5,0,0.631578947368421
"65644",11.4584333333333,"Justin Bour","MIA","1B",2,0.909090909090909,0,4,0.4,0.6875,0.774193548387097,0.827067669172932
"65645",6.53253333333334,"Derek Dietrich","MIA","LF",3,1.09090909090909,0,0,0.5,0.545454545454545,0.875,0.792307692307692
"65646",8.2341,"J.T. Realmuto","MIA","C",5,1,0,0,0,0.666666666666667,0.789473684210526,0.825
"65647",7.35390000000001,"JB Shuck","MIA","OF",6,0.833333333333333,0,0,0,0.833333333333333,0,0.833333333333333
