"","RFPred","Name","HTeam","Pos","Actual"
"55061",0.46,"Francisco Pena","STL","C",5
"162991",0.44,"Francisco Pena","STL","C",5
"55531",0,"Oliver Drake","MIL","",0
"163481",0,"Oliver Drake","MIL","",0
"55481",0,"Taylor Williams","MIL","",0
"163491",0,"Taylor Williams","MIL","",0
"55811",0,"Richard Rodriguez","PIT","",0
"163671",0,"Richard Rodriguez","PIT","",0
"55761",0,"Tyler Glasnow","PIT","",0
"163751",0,"Tyler Glasnow","PIT","",0
"55881",8.76611111111111,"Nick Williams","PHI","RF",9
"163791",8.76611111111111,"Nick Williams","PHI","UT",9
"55871",0,"Victor Arano","PHI","",0
"163831",0,"Victor Arano","PHI","",0
"56101",0,"Brad Boxberger","ARI","CL",0
"164031",0,"Brad Boxberger","ARI","CL",0
"56161",0,"Brandon Morrow","CHC","CL",0
"164121",0,"Brandon Morrow","CHC","CL",0
