"","RFPred","Name","HTeam","Pos","Actual"
"1",6.9079,"Yasmani Grandal","LAD","C",0
"2",11.0825666666667,"Cody Bellinger","LAD","1B",0
"3",5.6078,"Chase Utley","LAD","2B",0
"4",11.3379333333333,"Corey Seager","LAD","SS",0
"5",5.14093333333334,"Matt Kemp","LAD","LF",0
"6",9.63336666666667,"Chris Taylor","LAD","CF",0
"7",7.13116666666667,"Yasiel Puig","LAD","RF",0
"8",4.69756666666667,"Enrique Hernandez","LAD","UT",0
"9",6.44633333333333,"Joc Pederson","LAD","OF",0
"10",4.58156666666666,"Austin Barnes","LAD","UT",0
"11",9.99553333333333,"Logan Forsythe","LAD","IF",0
"12",3.12596666666667,"Kyle Farmer","LAD","3B",0
"13",0.232933333333333,"Breyvic Valera","LAD","UT",0
"14",12.3608333333333,"Max Muncy","LAD","3B",0
"15",6.7926,"Alex Verdugo","LAD","OF",0
"16",0.4618,"Tim Locastro","LAD","CF",0
"17",7.54356666666667,"Justin Turner","LAD","3B",0
"18",8.06266666666667,"Justin Bour","MIA","1B",0
"19",7.8983,"Starlin Castro","MIA","2B",0
"20",4.379,"Miguel Rojas","MIA","SS",0
"21",5.016,"Brian Anderson","MIA","3B",0
"22",3.49466666666667,"Derek Dietrich","MIA","LF",0
"23",4.2607,"Lewis Brinson","MIA","CF",0
"24",15.2577,"Cameron Maybin","MIA","RF",0
"25",0.913233333333334,"Yadiel Rivera","MIA","MI",0
"26",0.941333333333333,"Chad Wallach","MIA","C",0
"27",1.7466,"Tomas Telis","MIA","UT",0
"28",4.65316666666667,"Garrett Cooper","MIA","UT",0
"29",2.78703333333333,"Bryan Holaday","MIA","C",0
"30",0.5179,"Braxton Lee","MIA","OF",0
"31",1.00923333333333,"JB Shuck","MIA","OF",0
"32",12.3335333333333,"J.T. Realmuto","MIA","C",0
"33",4.92156666666667,"Martin Prado","MIA","3B",0
"34",5.3488,"Jonathan Lucroy","OAK","C",0
"35",7.80746666666667,"Matt Olson","OAK","1B",0
