"","RFPred","Name","HTeam","Pos"
"62582",6.71305555555555,"Francisco Cervelli","PIT","C"
"62583",4.56127777777778,"Sean Rodriguez","PIT","UT"
"62584",8.938,"David Freese","PIT","CI"
"62585",2.79222222222222,"Jose Lobaton","NYM","C"
"62586",13.6472222222222,"Yoenis Cespedes","NYM","LF"
"62587",7.46105555555556,"Michael Conforto","NYM","CF"
"62588",7.51511111111111,"Jay Bruce","NYM","RF"
"62589",5.81338888888889,"Wilmer Flores","NYM","IF"
"62590",9.71222222222222,"Asdrubal Cabrera","NYM","2B"
"62591",3.13466666666667,"Brandon Nimmo","NYM","OF"
"62592",4.23005555555555,"Tomas Nido","NYM","C"
"62593",4.04155555555556,"Jose Reyes","NYM","IF"
"62594",4.94394444444444,"Amed Rosario","NYM","SS"
"62595",6.95983333333333,"Todd Frazier","NYM","3B"
"62596",4.73211111111111,"Eric Thames","MIL","1B"
"62597",8.16077777777778,"Ryan Braun","MIL","LF"
"62598",7.08844444444444,"Lorenzo Cain","MIL","CF"
"62599",3.48311111111111,"Eric Sogard","MIL","MI"
"62600",8.537,"Travis Shaw","MIL","3B"
"62601",6.35594444444444,"Domingo Santana","MIL","RF"
"62602",3.58216666666667,"Jett Bandy","MIL","C"
"62603",3.16916666666667,"Hernan Perez","MIL","UT"
"62604",5.46588888888889,"Jonathan Villar","MIL","2B"
"62605",2.29322222222222,"Jesus Aguilar","MIL","1B"
"62606",5.384,"Orlando Arcia","MIL","SS"
"62607",5.31688888888889,"Dee Gordon","SEA","CF"
"62609",7.36583333333334,"Nelson Cruz","SEA","DH"
"62610",2.94138888888889,"Guillermo Heredia","SEA","UT"
"62611",6.47633333333334,"Robinson Cano","SEA","2B"
"62612",4.76883333333334,"David Freitas","SEA","C"
"62613",4.88061111111111,"Andrew Romine","SEA","UT"
"62614",10.9200555555556,"Mitch Haniger","SEA","RF"
"62615",5.90444444444445,"Jean Segura","SEA","SS"
"62616",9.45255555555556,"Kyle Seager","SEA","3B"
"62617",2.32811111111111,"Taylor Motter","SEA","UT"
"62618",13.0883888888889,"Carlos Gomez","TBR","RF"
"62619",5.626,"Joey Wendle","TBR","2B"
"62620",6.17488888888889,"Jesus Sucre","TBR","C"
"62621",9.37177777777778,"Denard Span","TBR","LF"
"62622",3.95766666666667,"C.J. Cron","TBR","DH"
"62625",6.80138888888889,"Johnny Field","TBR","OF"
"62626",5.56511111111111,"Mallex Smith","TBR","CF"
"62627",6.10516666666667,"Daniel Robertson","TBR","UT"
"62628",7.78744444444444,"Justin Bour","MIA","1B"
"62629",7.673,"Starlin Castro","MIA","2B"
"62630",6.33583333333333,"Cameron Maybin","MIA","RF"
"62631",5.00416666666667,"Derek Dietrich","MIA","LF"
"62633",8.86455555555556,"JB Shuck","MIA","OF"
"62634",1.43027777777778,"Tomas Telis","MIA","UT"
"62635",3.10972222222222,"Lewis Brinson","MIA","CF"
"62636",3.3635,"Miguel Rojas","MIA","SS"
"62637",5.29633333333333,"Brian Anderson","MIA","3B"
"62638",5.05811111111111,"Pablo Sandoval","SFG","UT"
"62639",4.65816666666667,"Hunter Pence","SFG","LF"
"62640",7.36583333333334,"Joe Panik","SFG","2B"
"62641",6.39238888888889,"Brandon Belt","SFG","1B"
"62642",2.31622222222222,"Kelby Tomlinson","SFG","MI"
"62643",9.72244444444444,"Andrew McCutchen","SFG","RF"
"62644",6.49805555555555,"Gorkys Hernandez","SFG","UT"
"62645",11.1602777777778,"Gregor Blanco","SFG","OF"
"62647",6.36994444444445,"Austin Jackson","SFG","CF"
"62648",4.45738888888889,"Nick Hundley","SFG","C"
"62649",13.2719444444444,"Khris Davis","OAK","DH"
"62650",6.07205555555555,"Matt Olson","OAK","1B"
"62651",7.21177777777778,"Marcus Semien","OAK","SS"
"62652",7.05855555555556,"Matt Chapman","OAK","3B"
"62653",6.28061111111111,"Jed Lowrie","OAK","2B"
"62654",5.63683333333333,"Matthew Joyce","OAK","LF"
"62655",4.85216666666667,"Mark Canha","OAK","CF"
"62656",1.44277777777778,"Jake Smolinski","OAK","CF"
"62657",5.387,"Stephen Piscotty","OAK","RF"
"62658",1.85105555555556,"Bruce Maxwell","OAK","C"
"62659",6.339,"Carlos Asuaje","SDP","2B"
"62660",5.14477777777778,"Jose Pirela","SDP","LF"
"62661",4.96177777777778,"Franchy Cordero","SDP","OF"
"62662",11.2792777777778,"Christian Villanueva","SDP","3B"
"62663",5.91005555555556,"Austin Hedges","SDP","C"
"62664",4.90772222222222,"Chase Headley","SDP","UT"
"62665",6.30177777777778,"Freddy Galvis","SDP","SS"
"62666",6.2535,"Cory Spangenberg","SDP","UT"
"62667",2.12188888888889,"Matt Szczur","SDP","OF"
"62668",5.10122222222222,"Tucker Barnhart","CIN","C"
"62669",1.05822222222222,"Philip Gosselin","CIN","UT"
"62670",5.0505,"Phil Ervin","CIN","OF"
"62671",4.49072222222222,"Jose Peraza","CIN","SS"
"62672",6.75344444444445,"Adam Duvall","CIN","LF"
"62673",5.18161111111111,"Devin Mesoraco","CIN","C"
"62674",9.2725,"Joey Votto","CIN","1B"
"62675",6.04855555555556,"Scooter Gennett","CIN","2B"
"62676",3.45488888888889,"Alex Blandino","CIN","IF"
"62677",7.35261111111111,"Billy Hamilton","CIN","CF"
"62678",5.391,"Jesse Winker","CIN","RF"
"62679",6.24016666666667,"Andrew Knapp","PHI","C"
"62680",8.122,"Carlos Santana","PHI","1B"
"62681",10.6222222222222,"Aaron Altherr","PHI","RF"
"62682",8.10766666666667,"Cesar Hernandez","PHI","2B"
"62683",8.97761111111111,"Odubel Herrera","PHI","CF"
"62684",6.413,"Maikel Franco","PHI","3B"
"62686",7.55411111111111,"Rhys Hoskins","PHI","LF"
"62687",4.755,"Pedro Florimon","PHI","UT"
"62688",6.88705555555555,"Derek Fisher","HOU","LF"
"62689",5.10983333333333,"Marwin Gonzalez","HOU","UT"
"62690",10.5206666666667,"Josh Reddick","HOU","RF"
"62691",8.02572222222222,"Evan Gattis","HOU","DH"
"62692",4.8,"Jake Marisnick","HOU","CF"
"62693",11.3250555555556,"Carlos Correa","HOU","SS"
"62694",10.8160555555556,"Jose Altuve","HOU","2B"
"62695",7.29883333333334,"Brian McCann","HOU","C"
"62696",11.9655,"George Springer","HOU","UT"
"62697",5.29233333333333,"Yuli Gurriel","HOU","1B"
"62698",9.72777777777778,"Alex Bregman","HOU","3B"
"62699",3.43238888888889,"Tony Wolters","COL","C"
"62700",9.08755555555556,"Charlie Blackmon","COL","CF"
"62701",5.622,"Gerardo Parra","COL","LF"
"62702",1.289,"Ryan McMahon","COL","CI"
"62703",5.815,"Carlos Gonzalez","COL","RF"
"62704",4.66672222222222,"Ian Desmond","COL","1B"
"62705",2.29983333333333,"Pat Valaika","COL","IF"
"62706",0.828722222222222,"Mike Tauchman","COL","OF"
"62707",9.85644444444444,"DJ LeMahieu","COL","2B"
"62708",6.21083333333333,"Trevor Story","COL","SS"
"62709",5.4235,"Chris Iannetta","COL","C"
