"","RFPred","Name","HTeam","Pos","Actual"
"1",6.63072222222222,"Francisco Cervelli","PIT","C",5
"2",9.41377777777778,"Josh Bell","PIT","1B",15
"3",3.36411111111111,"Adam Frazier","PIT","2B",4
"4",7.54,"Jordy Mercer","PIT","SS",21
"5",6.5795,"Colin Moran","PIT","3B",6
"6",7.13961111111111,"Corey Dickerson","PIT","LF",0
"7",11.2410555555556,"Starling Marte","PIT","CF",23
"8",6.31727777777778,"Gregory Polanco","PIT","RF",8
"9",5.93577777777778,"Josh Harrison","PIT","2B",2
"10",5.2965,"Sean Rodriguez","PIT","UT",13
"11",2.74344444444444,"David Freese","PIT","CI",2
"12",2.78261111111111,"Elias Diaz","PIT","C",8
"13",4.64033333333334,"Max Moroff","PIT","2B",18
"14",7.63622222222222,"Jose Osuna","PIT","UT",15
"15",9.15244444444444,"Buster Posey","SFG","C",11
"16",6.64888888888889,"Brandon Belt","SFG","1B",2
"17",4.76472222222222,"Joe Panik","SFG","2B",0
"18",5.97916666666667,"Brandon Crawford","SFG","SS",5
"19",5.9285,"Evan Longoria","SFG","3B",7
"20",3.26094444444444,"Hunter Pence","SFG","LF",0
"21",3.48916666666667,"Austin Jackson","SFG","CF",3
"22",5.86483333333333,"Andrew McCutchen","SFG","RF",6
"23",2.68838888888889,"Gorkys Hernandez","SFG","UT",0
"24",4.21866666666667,"Pablo Sandoval","SFG","UT",0
"25",2.19622222222222,"Kelby Tomlinson","SFG","IF",0
"26",4.91905555555556,"Gregor Blanco","SFG","OF",8
"27",3.68727777777778,"Nick Hundley","SFG","C",0
"28",9.26527777777778,"Mac Williamson","SFG","LF",18
"29",3.70283333333333,"Austin Slater","SFG","OF",2
"30",7.78294444444444,"Alen Hanson","SFG","2B",10
"31",9.64133333333333,"Carlos Santana","PHI","1B",0
"32",10.4831111111111,"Cesar Hernandez","PHI","2B",8
"33",2.79811111111111,"J.P. Crawford","PHI","SS",0
"34",6.14605555555555,"Maikel Franco","PHI","3B",3
"35",7.56444444444444,"Rhys Hoskins","PHI","LF",4
"36",8.35394444444445,"Odubel Herrera","PHI","CF",20
"37",7.06227777777778,"Aaron Altherr","PHI","RF",2
"38",4.58127777777778,"Nick Williams","PHI","RF",0
"39",4.34411111111111,"Andrew Knapp","PHI","C",9
"40",6.62272222222222,"Pedro Florimon","PHI","UT",0
"41",7.37088888888889,"Jorge Alfaro","PHI","C",3
"42",4.06238888888889,"Scott Kingery","PHI","UT",6
"43",0.51,"Jesmuel Valentin","PHI","UT",0
"44",3.08344444444444,"Adrian Gonzalez","NYM","1B",3
"45",7.16527777777778,"Asdrubal Cabrera","NYM","2B",11
"46",3.01161111111111,"Amed Rosario","NYM","SS",0
"47",5.81944444444444,"Todd Frazier","NYM","3B",0
"48",5.67222222222222,"Yoenis Cespedes","NYM","LF",3
"49",6.62038888888889,"Jay Bruce","NYM","RF",0
"50",4.56155555555556,"Wilmer Flores","NYM","IF",3
