"RFPred","Name","HTeam","Pos","Actual","H","SB","HR","HRSplitL30","HSplitL30","HRSplit","HSplit","SplitsGood","Splits30Good","Date"
1.16973333333333,"Anthony Santander","BAL","RF",0,NA,0,0,0,0.6,0,0.642857142857143,0,0,"2018-5-31"
6.80303333333333,"Asdrubal Cabrera","NYM","2B",0,1,0,4,0.666666666666667,0.766666666666667,0.785714285714286,0.776255707762557,1,1,"2018-5-31"
4.4116,"Austin Barnes","LAD","UT",0,0.625,0,0,0,0.75,0.272727272727273,0.553191489361702,0,0,"2018-5-31"
4.7397,"Austin Hedges","SDP","C",0,NA,0,0,0,0,0.5,0.663461538461538,0,0,"2018-5-31"
6.348,"Austin Meadows","PIT","OF",0,1.46153846153846,2,5,0.666666666666667,0.8,0.666666666666667,0.8,1,1,"2018-5-31"
6.23253333333333,"Austin Romine","NYY","C",0,1.6,0,3,0.25,0.333333333333333,0.5,0.666666666666667,0,0,"2018-5-31"
5.92886666666667,"Ben Gamel","SEA","LF",0,1.25,3,1,0.5,0.739130434782609,0.933333333333333,0.820224719101124,1,0,"2018-5-31"
5.0362,"Ben Zobrist","CHC","UT",0,0.916666666666667,0,2,0.666666666666667,0.695652173913043,0.875,0.734265734265734,1,1,"2018-5-31"
1.554,"Billy McKinney","NYY","LF",0,NA,0,0,0,0,0,0.5,0,0,"2018-5-31"
2.28663333333333,"Blake Swihart","BOS","UT",0,0.6,0,0,0,0.4,0,0.222222222222222,0,0,"2018-5-31"
4.18393333333333,"Bradley Zimmer","CLE","CF",0,NA,0,0,0,0.5,0.7,0.727272727272727,1,0,"2018-5-31"
3.6763,"Brandon Drury","NYY","3B",0,NA,0,0,0,0,0.588235294117647,0.727941176470588,1,0,"2018-5-31"
3.9311,"Brandon Guyer","CLE","RF",0,0,0,0,0,0.142857142857143,0.285714285714286,0.276923076923077,0,0,"2018-5-31"
6.9629,"Brandon Nimmo","NYM","OF",0,1,4,4,0.5,0.652173913043478,0.769230769230769,0.738095238095238,1,0,"2018-5-31"
0.7951,"Braxton Lee","MIA","OF",0,NA,0,0,0,0,0,0.5,0,0,"2018-5-31"
6.87976666666667,"Brett Gardner","NYY","LF",0,1.55555555555556,1,3,0.75,0.730769230769231,0.851851851851852,0.769911504424779,1,1,"2018-5-31"
1.40323333333333,"Breyvic Valera","LAD","UT",0,0.5,0,0,0,0.5,0,0.333333333333333,0,0,"2018-5-31"
6.7463,"Brian Anderson","MIA","3B",0,1.23076923076923,0,0,0,0.612903225806452,0.333333333333333,0.654320987654321,0,0,"2018-5-31"
7.20363333333333,"Brian Goodwin","WSN","OF",0,NA,0,0,0,0,0.266666666666667,0.243589743589744,0,0,"2018-5-31"
8.15716666666667,"Brian McCann","HOU","C",0,0.142857142857143,0,1,0.333333333333333,0.7,0.565217391304348,0.705882352941177,1,0,"2018-5-31"
5.03943333333333,"Brock Holt","BOS","UT",0,0.857142857142857,3,0,0,0,0.5,0.241379310344828,0,0,"2018-5-31"
2.0368,"Bryan Holaday","MIA","C",0,0.333333333333333,0,0,0.5,0.666666666666667,0.5,0.842105263157895,0,0,"2018-5-31"
10.5339,"Bryce Harper","WSN","RF",0,0.928571428571429,0,5,0,0.166666666666667,0.2,0.238341968911917,0,0,"2018-5-31"
4.5708,"Caleb Joseph","BAL","C",0,NA,0,0,0,0.333333333333333,0.6,0.714285714285714,1,0,"2018-5-31"
7.91406666666667,"Cameron Maybin","MIA","RF",0,0.583333333333333,1,0,0,0.75,0.761904761904762,0.628691983122363,1,0,"2018-5-31"
1.46113333333333,"Carlos Asuaje","SDP","2B",0,0,0,0,0,0.666666666666667,0.666666666666667,0.814159292035398,1,0,"2018-5-31"
8.14436666666667,"Carlos Correa","HOU","SS",0,0.818181818181818,0,1,0.4,0.578947368421053,0.6,0.630541871921182,1,0,"2018-5-31"
0.804033333333333,"Carlos Perez","ATL","C",0,0.333333333333333,0,0,0.333333333333333,0.285714285714286,0.5,0.4,0,0,"2018-5-31"
0.951966666666667,"Carlos Perez","TEX","C",0,0.333333333333333,0,0,0.333333333333333,0.285714285714286,0.5,0.4,0,0,"2018-5-31"
0.6803,"Carlos Perez","ATL","C",0,0.333333333333333,0,0,0.333333333333333,0.285714285714286,0.5,0.4,0,0,"2018-5-31"
1.18183333333333,"Carlos Perez","TEX","C",0,0.333333333333333,0,0,0.333333333333333,0.285714285714286,0.5,0.4,0,0,"2018-5-31"
4.94716666666667,"Carlos Santana","PHI","1B",0,1.07692307692308,0,2,0.125,0.296296296296296,0.171428571428571,0.331896551724138,0,0,"2018-5-31"
1.34063333333333,"Carlos Tocci","TEX","CF",0,NA,0,0,0,0,0,0.333333333333333,0,0,"2018-5-31"
2.48166666666667,"Carson Kelly","STL","C",0,0,0,0,0,0.333333333333333,0,0.785714285714286,0,0,"2018-5-31"
6.26966666666666,"Cesar Hernandez","PHI","2B",0,1.07692307692308,3,2,0.166666666666667,0.0769230769230769,0.125,0.225225225225225,0,0,"2018-5-31"
1.4781,"Chad Wallach","MIA","C",0,NA,0,0,0,0,0,0.666666666666667,0,0,"2018-5-31"
3.59276666666667,"Chance Sisco","BAL","C",0,0.428571428571429,0,0,0.5,0.9,0.8,0.88,1,0,"2018-5-31"
2.01293333333333,"Charlie Culberson","ATL","UT",0,0.777777777777778,0,2,0,0.357142857142857,0,0.526315789473684,0,0,"2018-5-31"
2.401,"Chase Headley","SDP","UT",0,NA,0,0,0,0.333333333333333,0.666666666666667,0.727848101265823,1,0,"2018-5-31"
3.79596666666667,"Chase Utley","LAD","2B",0,0,0,0,0,0.555555555555556,0.818181818181818,0.89622641509434,1,0,"2018-5-31"
5.1328,"Chris Davis","BAL","1B",0,0.363636363636364,0,0,0,0.642857142857143,0.733333333333333,0.723880597014925,1,0,"2018-5-31"
6.09473333333333,"Chris Gimenez","CHC","C",0,2,0,0,0,0.666666666666667,0.444444444444444,0.5,0,0,"2018-5-31"
3.22786666666667,"Chris Herrmann","SEA","C",0,1,0,0,0,0.5,0.818181818181818,0.886363636363636,1,0,"2018-5-31"
3.07733333333333,"Chris Stewart","ATL","C",0,NA,0,0,0,0,0,0.870967741935484,0,0,"2018-5-31"
6.43736666666666,"Chris Taylor","LAD","SS",0,0.785714285714286,0,2,0.5,0.75,0.666666666666667,0.757847533632287,1,0,"2018-5-31"
4.7624,"Christian Vazquez","BOS","C",0,0.857142857142857,0,0,0,0.0833333333333333,0.166666666666667,0.169230769230769,0,0,"2018-5-31"
6.48783333333334,"Christian Villanueva","SDP","3B",0,0.75,0,4,0.833333333333333,0.846153846153846,0.5625,0.627450980392157,1,1,"2018-5-31"
7.24556666666667,"Clint Frazier","NYY","DH",0,1,0,0,0,0,0.5,0.611111111111111,0,0,"2018-5-31"
9.62686666666667,"Cody Bellinger","LAD","1B",0,0.4,1,3,0.833333333333333,0.9,0.773584905660377,0.829015544041451,1,1,"2018-5-31"
4.68993333333333,"Colby Rasmus","BAL","UT",0,NA,0,0,0,0,0.8,0.883720930232558,1,0,"2018-5-31"
5.93423333333333,"Colin Moran","PIT","3B",0,0.75,0,2,0.75,0.888888888888889,0.571428571428571,0.823529411764706,1,1,"2018-5-31"
5.82453333333333,"Corey Dickerson","PIT","LF",0,0.928571428571429,0,0,0.5,0.862068965517241,0.945945945945946,0.814814814814815,1,0,"2018-5-31"
5.43096666666667,"Corey Seager","LAD","SS",0,NA,0,0,0,0,0.666666666666667,0.729064039408867,1,0,"2018-5-31"
6.37443333333333,"Cory Spangenberg","SDP","UT",0,0.4,2,1,0.5,0.833333333333333,0.875,0.821428571428571,1,0,"2018-5-31"
1.38886666666667,"Craig Gentry","BAL","OF",0,0.5,2,0,0,0.363636363636364,0,0.34,0,0,"2018-5-31"
5.45773333333334,"Dan Vogelbach","SEA","UT",0,0.333333333333333,0,0,0,0.5,0.666666666666667,0.923076923076923,1,0,"2018-5-31"
4.67183333333333,"Danny Valencia","BAL","UT",0,1,0,0,0,0.444444444444444,0.666666666666667,0.728476821192053,1,0,"2018-5-31"
3.4884,"Dansby Swanson","ATL","SS",0,0.571428571428571,0,1,0.5,0.777777777777778,0.8,0.823529411764706,1,0,"2018-5-31"
3.62096666666667,"David Bote","CHC","IF",0,NA,0,0,0,0.8,0,0.666666666666667,0,0,"2018-5-31"
5.13286666666667,"David Freese","PIT","3B",0,0.555555555555556,0,1,0.666666666666667,0.636363636363636,0.733333333333333,0.710344827586207,1,1,"2018-5-31"
3.35213333333333,"David Freitas","SEA","C",0,0.5,0,0,0,0.666666666666667,0,0.789473684210526,0,0,"2018-5-31"
9.58093333333333,"Dee Gordon","SEA","CF",0,0.5,1,0,0,0.578947368421053,0.75,0.772563176895307,1,0,"2018-5-31"
6.46756666666667,"Delino DeShields","TEX","CF",0,0.538461538461538,2,0,0.5,0.428571428571429,0.666666666666667,0.344827586206897,0,0,"2018-5-31"
7.3858,"Denard Span","SEA","LF",0,0.666666666666667,2,2,0,0.628571428571429,0.714285714285714,0.778280542986425,1,0,"2018-5-31"
3.50703333333333,"Derek Dietrich","MIA","LF",0,0.909090909090909,1,2,0.333333333333333,0.65,0.8,0.775641025641026,1,0,"2018-5-31"
3.08446666666667,"Derek Fisher","HOU","LF",0,0,0,0,0.333333333333333,0.4,0.7,0.76,1,0,"2018-5-31"
7.06656666666666,"Devin Mesoraco","NYM","C",0,0.916666666666667,0,8,0.461538461538462,0.580645161290323,0.666666666666667,0.736842105263158,1,0,"2018-5-31"
4.9017,"Dexter Fowler","STL","RF",0,0.75,1,0,0.333333333333333,0.666666666666667,0.777777777777778,0.811320754716981,1,0,"2018-5-31"
5.89806666666667,"Didi Gregorius","NYY","SS",0,0.8,1,1,0,0.461538461538462,0.738095238095238,0.68609865470852,1,0,"2018-5-31"
4.91133333333333,"Drew Robinson","TEX","UT",0,NA,0,0,0,0,0.285714285714286,0.142857142857143,0,0,"2018-5-31"
5.46939999999999,"Dustin Pedroia","BOS","2B",0,0.333333333333333,0,0,0,0,0.333333333333333,0.171641791044776,0,0,"2018-5-31"
8.32183333333333,"Eduardo Nunez","BOS","2B",0,1.2,0,1,0,0.217391304347826,0.111111111111111,0.282191780821918,0,0,"2018-5-31"
9.6294,"Edwin Encarnacion","CLE","DH",0,1.27272727272727,0,4,0.375,0.5,0.666666666666667,0.645739910313901,1,0,"2018-5-31"
3.17263333333333,"Efren Navarro","CHC","1B",0,NA,0,0,0,0,0.666666666666667,0.882352941176471,1,0,"2018-5-31"
4.48756666666667,"Elias Diaz","PIT","C",0,0.285714285714286,0,1,0,0.5,0.4,0.619718309859155,0,0,"2018-5-31"
5.9211,"Elvis Andrus","TEX","SS",0,NA,0,0,0,0,0.260869565217391,0.215859030837004,0,0,"2018-5-31"
8.24623333333334,"Ender Inciarte","ATL","CF",0,0.8,0,0,0.4,0.615384615384615,0.761904761904762,0.815068493150685,1,0,"2018-5-31"
1.764,"Engelb Vielma","BAL","MI",0,NA,0,0,0,0,0,0,0,0,"2018-5-31"
8.6271,"Enrique Hernandez","LAD","UT",0,0.416666666666667,0,2,0.4,0.545454545454545,0.421052631578947,0.6,0,0,"2018-5-31"
9.69943333333334,"Eric Hosmer","SDP","1B",0,1.07692307692308,0,0,0.75,0.84,0.777777777777778,0.783393501805054,1,1,"2018-5-31"
3.4692,"Erik Gonzalez","CLE","IF",0,0.5,0,0,0,0.315789473684211,0.333333333333333,0.515151515151515,0,0,"2018-5-31"
4.47756666666667,"Evan Gattis","HOU","DH",0,1,0,2,0.5,0.5,0.6,0.666666666666667,1,0,"2018-5-31"
4.0074,"Franchy Cordero","SDP","LF",0,0.444444444444444,0,1,0.5,0.875,0.4,0.745454545454545,0,0,"2018-5-31"
5.57506666666667,"Francisco Cervelli","PIT","C",0,0.666666666666667,0,1,0.75,0.785714285714286,0.785714285714286,0.761061946902655,1,1,"2018-5-31"
9.4387,"Francisco Lindor","CLE","SS",0,1.09090909090909,1,0,0.545454545454545,0.571428571428571,0.537037037037037,0.571428571428571,1,1,"2018-5-31"
1.73286666666667,"Francisco Pena","STL","C",0,1.09090909090909,0,2,0.666666666666667,0.875,0.8,0.84,1,1,"2018-5-31"
7.6341,"Franmil Reyes","SDP","RF",0,0.636363636363636,0,4,0.8,0.888888888888889,0.8,0.888888888888889,1,1,"2018-5-31"
7.2898,"Freddie Freeman","ATL","1B",0,1.53333333333333,1,1,0.5,0.48780487804878,0.875,0.739130434782609,1,0,"2018-5-31"
8.41466666666667,"Freddy Galvis","SDP","SS",0,0.923076923076923,1,1,0.5,0.818181818181818,0.647058823529412,0.67741935483871,1,0,"2018-5-31"
1.74613333333333,"Garrett Cooper","MIA","UT",0,NA,0,0,0,0,0,0.666666666666667,0,0,"2018-5-31"
7.4659,"Gary Sanchez","NYY","C",0,0.727272727272727,0,2,0.4,0.533333333333333,0.638297872340426,0.695187165775401,1,0,"2018-5-31"
5.00746666666667,"George Springer","HOU","OF",0,1.18181818181818,3,3,0.666666666666667,0.612903225806452,0.612244897959184,0.666666666666667,1,1,"2018-5-31"
11.1799,"Giancarlo Stanton","NYY","DH",0,0.909090909090909,0,1,0.285714285714286,0.416666666666667,0.69620253164557,0.692307692307692,1,0,"2018-5-31"
8.64006666666666,"Gleyber Torres","NYY","2B",0,1.08333333333333,0,6,0.5,0.56,0.5,0.6,0,0,"2018-5-31"
6.0594,"Gordon Beckham","SEA","IF",0,0.5,1,0,0,0.625,0,0.727272727272727,0,0,"2018-5-31"
8.42283333333332,"Greg Allen","CLE","OF",0,1.09090909090909,1,1,0.5,0.722222222222222,0.666666666666667,0.730769230769231,1,0,"2018-5-31"
3.6301,"Greg Bird","NYY","1B",0,1,0,1,0.5,0.8,0.769230769230769,0.875,1,0,"2018-5-31"
3.0723,"Greg Garcia","STL","IF",0,0.222222222222222,0,0,0,0.714285714285714,0.4,0.882352941176471,0,0,"2018-5-31"
3.55296666666667,"Gregory Polanco","PIT","RF",0,0.363636363636364,1,0,0.666666666666667,0.888888888888889,0.904761904761905,0.719424460431655,1,1,"2018-5-31"
4.2931,"Guillermo Heredia","SEA","OF",0,1,0,0,0,0.631578947368421,0.444444444444444,0.658730158730159,0,0,"2018-5-31"
6.5097,"Hanley Ramirez","BOS","UT",0,0.333333333333333,1,0,0,0.333333333333333,0.272727272727273,0.245810055865922,0,0,"2018-5-31"
1.68,"Hanser Alberto","TEX","IF",0,0.333333333333333,0,0,0,0.5,0,0.5,0,0,"2018-5-31"
6.89053333333333,"Harrison Bader","STL","OF",0,0.636363636363636,1,2,0.6,0.625,0.8,0.723404255319149,1,1,"2018-5-31"
11.3947666666667,"Howie Kendrick","WSN","2B",0,1,0,0,0,0.352941176470588,0.551724137931034,0.341911764705882,0,0,"2018-5-31"
7.60953333333333,"Hunter Renfroe","SDP","RF",0,1,0,0,0,0.666666666666667,0.53125,0.696,1,0,"2018-5-31"
11.8109666666667,"Ian Happ","CHC","OF",0,0.916666666666667,1,5,0.375,0.631578947368421,0.617647058823529,0.707692307692308,1,0,"2018-5-31"
3.86516666666667,"Ichiro Suzuki","SEA","UT",0,NA,0,0,0,0,0.8,0.779411764705882,1,0,"2018-5-31"
4.292,"Isiah KinerFalefa","TEX","IF",0,0.75,1,0,0,0.277777777777778,0,0.236842105263158,0,0,"2018-5-31"
3.452,"Jace Peterson","NYY","OF",0,0.4,0,0,0,0.761904761904762,0.333333333333333,0.853333333333333,0,0,"2018-5-31"
2.343,"Jace Peterson","BAL","OF",0,0.4,0,0,0,0.761904761904762,0.333333333333333,0.853333333333333,0,0,"2018-5-31"
3.5624,"Jace Peterson","NYY","OF",0,0.4,0,0,0,0.761904761904762,0.333333333333333,0.853333333333333,0,0,"2018-5-31"
2.20936666666667,"Jace Peterson","BAL","OF",0,0.4,0,0,0,0.761904761904762,0.333333333333333,0.853333333333333,0,0,"2018-5-31"
5.61623333333333,"Jackie Bradley","BOS","CF",0,0.769230769230769,2,0,0,0,0.130434782608696,0.166666666666667,0,0,"2018-5-31"
2.30873333333333,"Jake Marisnick","HOU","CF",0,0.6,0,1,0.5,0.833333333333333,0.739130434782609,0.621951219512195,1,0,"2018-5-31"
8.7577,"Jason Heyward","CHC","RF",0,1.09090909090909,0,0,0,0.8125,0.642857142857143,0.761904761904762,1,0,"2018-5-31"
7.79166666666667,"Jason Kipnis","CLE","2B",0,1,0,2,0.25,0.409090909090909,0.631578947368421,0.594405594405594,1,0,"2018-5-31"
7.93976666666666,"Javier Baez","CHC","2B",0,1.08333333333333,2,3,0.714285714285714,0.888888888888889,0.666666666666667,0.728205128205128,1,1,"2018-5-31"
6.32756666666666,"Jay Bruce","NYM","RF",0,0.75,0,0,0.5,0.684210526315789,0.8125,0.761363636363636,1,0,"2018-5-31"
1.05433333333333,"JB Shuck","MIA","OF",0,0.3,0,0,0,0.714285714285714,0,0.764705882352941,0,0,"2018-5-31"
5.6279,"JD Davis","HOU","UT",0,0.333333333333333,0,1,0.5,0.5,0.857142857142857,0.708333333333333,1,0,"2018-5-31"
5.5067,"JD Martinez","BOS","DH",0,0.916666666666667,0,6,0.230769230769231,0.225806451612903,0.262295081967213,0.26628895184136,0,0,"2018-5-31"
14.2000333333333,"Jean Segura","SEA","SS",0,1.81818181818182,1,2,0.666666666666667,0.51219512195122,0.6875,0.694915254237288,1,1,"2018-5-31"
2.26916666666667,"Jedd Gyorko","STL","3B",0,0.923076923076923,0,0,0.333333333333333,0.772727272727273,0.6,0.748387096774194,1,0,"2018-5-31"
0.7763,"Jesmuel Valentin","PHI","UT",0,0.333333333333333,0,0,0,0,0,0,0,0,"2018-5-31"
4.81676666666667,"Joc Pederson","LAD","CF",0,0.8,0,0,0,0.789473684210526,0.923076923076923,0.79,1,0,"2018-5-31"
7.4153,"Joey Gallo","TEX","LF",0,0.769230769230769,1,2,0.285714285714286,0.294117647058824,0.166666666666667,0.183098591549296,0,0,"2018-5-31"
1.1747,"Joey Rickard","BAL","OF",0,0.727272727272727,0,0,0,0.5,0.571428571428571,0.620253164556962,1,0,"2018-5-31"
8.4082,"Johan Camargo","ATL","IF",0,0.857142857142857,0,2,0.25,0.578947368421053,0.555555555555556,0.730769230769231,1,0,"2018-5-31"
5,"John Andreoli","SEA","RF",0,1,0,0,0,0.5,0,0.5,0,0,"2018-5-31"
4.53703333333333,"Jonathan Schoop","BAL","2B",0,0.846153846153846,0,2,0.857142857142857,0.739130434782609,0.775,0.7117903930131,1,1,"2018-5-31"
3.5265,"Jordy Mercer","PIT","SS",0,1.08333333333333,0,1,0.75,0.636363636363636,0.625,0.710382513661202,1,1,"2018-5-31"
4.28313333333333,"Jorge Alfaro","PHI","C",0,0.923076923076923,0,0,0,0.3,0.1,0.328571428571429,0,0,"2018-5-31"
10.6703,"Jose Altuve","HOU","2B",0,1.81818181818182,4,2,0.666666666666667,0.735294117647059,0.724137931034483,0.710610932475884,1,1,"2018-5-31"
5.33416666666667,"Jose Bautista","ATL","UT",0,0.666666666666667,0,0,0.4,0.730769230769231,0.8125,0.75,1,0,"2018-5-31"
5.17933333333333,"Jose Bautista","NYM","UT",0,0.666666666666667,0,0,0.4,0.730769230769231,0.8125,0.75,1,0,"2018-5-31"
5.52233333333333,"Jose Bautista","ATL","UT",0,0.666666666666667,0,0,0.4,0.730769230769231,0.8125,0.75,1,0,"2018-5-31"
5.40683333333333,"Jose Bautista","NYM","UT",0,0.666666666666667,0,0,0.4,0.730769230769231,0.8125,0.75,1,0,"2018-5-31"
2.4507,"Jose Lobaton","NYM","C",0,NA,0,0,0,0.5,0.8,0.578947368421053,1,0,"2018-5-31"
7.09756666666667,"Jose Martinez","STL","1B",0,1.15384615384615,1,1,0.666666666666667,0.857142857142857,0.833333333333333,0.78,1,1,"2018-5-31"
3.165,"Jose Osuna","PIT","UT",0,0.142857142857143,0,0,0,0.333333333333333,0.555555555555556,0.454545454545455,0,0,"2018-5-31"
8.8913,"Jose Pirela","SDP","LF",0,1.16666666666667,0,0,0,0.928571428571429,0.7,0.696774193548387,1,0,"2018-5-31"
12.9606,"Jose Ramirez","CLE","3B",0,1.16666666666667,1,4,0.636363636363636,0.545454545454545,0.75,0.59866220735786,1,1,"2018-5-31"
5.0862,"Jose Reyes","NYM","IF",0,0.444444444444444,0,0,0,0.571428571428571,0.6875,0.768211920529801,1,0,"2018-5-31"
4.69246666666667,"Josh Bell","PIT","1B",0,0.785714285714286,0,0,0.333333333333333,0.791666666666667,0.8,0.787735849056604,1,0,"2018-5-31"
5.51993333333333,"Josh Harrison","PIT","2B",0,1.4,0,1,0.5,0.866666666666667,0.631578947368421,0.770588235294118,1,0,"2018-5-31"
5.85463333333334,"Josh Reddick","HOU","RF",0,1,0,0,0,0.444444444444444,0.826086956521739,0.827751196172249,1,0,"2018-5-31"
2.50656666666667,"JP Crawford","PHI","SS",0,NA,0,0,0,0,0,0.148148148148148,0,0,"2018-5-31"
7.08853333333333,"JT Realmuto","MIA","C",0,1.27272727272727,0,0,0.666666666666667,0.655172413793103,0.75,0.801980198019802,1,1,"2018-5-31"
3.1818,"JT Riddle","MIA","SS",0,0.4,0,1,0.5,0.333333333333333,0.6,0.666666666666667,1,0,"2018-5-31"
1.72946666666667,"Juan Centeno","TEX","C",0,NA,0,0,0,0,0,0.0952380952380952,0,0,"2018-5-31"
6.39376666666666,"Juan Lagares","NYM","CF",0,NA,0,0,0,0.25,0.6,0.72972972972973,1,0,"2018-5-31"
5.69526666666666,"Juan Soto","WSN","LF",0,1.2,1,0,0,0,0,0,0,0,"2018-5-31"
8.6578,"Jurickson Profar","TEX","SS",0,0.833333333333333,2,1,0,0.238095238095238,0.25,0.235294117647059,0,0,"2018-5-31"
6.96543333333333,"Justin Bour","MIA","1B",0,0.846153846153846,0,1,0.5,0.65,0.756756756756757,0.79874213836478,1,0,"2018-5-31"
7.56916666666667,"Justin Turner","LAD","3B",0,0.857142857142857,0,1,0.5,0.8125,0.666666666666667,0.68361581920904,1,0,"2018-5-31"
6.1866,"Kevin Plawecki","NYM","C",0,2,0,0,0,0.428571428571429,0.666666666666667,0.742857142857143,1,0,"2018-5-31"
1.34313333333333,"Kolten Wong","STL","2B",0,0.363636363636364,0,1,0.666666666666667,0.555555555555556,0.857142857142857,0.803030303030303,1,1,"2018-5-31"
10.0343666666667,"Kris Bryant","CHC","3B",0,1.07692307692308,2,0,0.571428571428571,0.6875,0.692307692307692,0.709251101321586,1,1,"2018-5-31"
7.7936,"Kurt Suzuki","ATL","C",0,0.916666666666667,0,3,0.2,0.352941176470588,0.870967741935484,0.761904761904762,1,0,"2018-5-31"
2.44226666666667,"Kyle Farmer","LAD","3B",0,NA,0,0,0,0.4,0,0.636363636363636,0,0,"2018-5-31"
8.06013333333333,"Kyle Schwarber","CHC","LF",0,0.909090909090909,0,3,0.75,0.941176470588235,0.880952380952381,0.87218045112782,1,1,"2018-5-31"
9.02446666666667,"Kyle Seager","SEA","3B",0,0.692307692307692,0,1,0.333333333333333,0.407407407407407,0.65,0.736585365853659,1,0,"2018-5-31"
1.68163333333333,"Lane Adams","ATL","OF",0,NA,0,0,0,0,0.714285714285714,0.736842105263158,1,0,"2018-5-31"
3.16613333333333,"Lewis Brinson","MIA","CF",0,0.384615384615385,0,1,0.5,0.714285714285714,0.666666666666667,0.722222222222222,1,0,"2018-5-31"
4.91743333333333,"Logan Forsythe","LAD","IF",0,0.928571428571429,0,0,0,0.785714285714286,0.8,0.617391304347826,1,0,"2018-5-31"
6.53676666666667,"Lonnie Chisenhall","CLE","RF",0,NA,0,0,0,0,0.666666666666667,0.741573033707865,1,0,"2018-5-31"
2.7736,"Luis Guillorme","NYM","IF",0,0.642857142857143,1,0,0,0.384615384615385,0,0.384615384615385,0,0,"2018-5-31"
0.501466666666667,"Luis Sardinas","BAL","2B",0,NA,0,0,0,0,0,0.166666666666667,0,0,"2018-5-31"
2.6128,"Maikel Franco","PHI","3B",0,0.692307692307692,0,1,0.2,0.166666666666667,0.342857142857143,0.258064516129032,0,0,"2018-5-31"
7.6241,"Manny Machado","BAL","SS",0,1.15384615384615,0,2,0.875,0.774193548387097,0.833333333333333,0.734177215189873,1,1,"2018-5-31"
12.6351666666667,"Manuel Margot","SDP","CF",0,0.636363636363636,2,0,0,0.833333333333333,0.666666666666667,0.662790697674419,1,0,"2018-5-31"
7.4729,"Marcell Ozuna","STL","LF",0,1,1,0,0.5,0.791666666666667,0.895833333333333,0.807843137254902,1,0,"2018-5-31"
7.81973333333333,"Mark Reynolds","WSN","1B",0,1,0,4,0,0.0588235294117647,0.142857142857143,0.173913043478261,0,0,"2018-5-31"
