"RFPred","Name","HTeam","Pos","Actual","H","SB","HR","HRSplitL30","HSplitL30","HRSplit","HSplit","SplitsGood","Splits30Good","Date"
6.03019999999999,"Aaron Hicks","NYY","CF",17,0.666666666666667,3,0,0.666666666666667,0.705882352941177,0.526315789473684,0.531531531531532,1,1,"2018-5-12"
11.4005333333333,"Aaron Judge","NYY","RF",17,1.07692307692308,0,3,0.875,0.851851851851852,0.696969696969697,0.707547169811321,1,1,"2018-5-12"
2.74093333333333,"Abraham Almonte","KCR","CF",0,0.555555555555556,0,1,0.4,0.722222222222222,0.625,0.8,1,0,"2018-5-12"
9.0752,"Adam Duvall","CIN","LF",8,0.461538461538462,1,3,0.6,0.611111111111111,0.75,0.785310734463277,1,1,"2018-5-12"
2.52393333333333,"Adam Engel","CHW","CF",16,0.3,2,0,0,0.1,0,0.23943661971831,0,0,"2018-5-12"
3.09496666666667,"Adam Frazier","PIT","2B",0,0.833333333333333,0,1,0.5,0.736842105263158,0.8,0.8,1,0,"2018-5-12"
8.13856666666667,"Addison Russell","CHC","SS",7,1.09090909090909,0,1,0.5,0.666666666666667,0.571428571428571,0.594827586206897,1,0,"2018-5-12"
2.1708,"Adeiny Hechavarria","TBR","SS",0,1,0,0,0.666666666666667,0.318181818181818,0.631578947368421,0.722488038277512,1,0,"2018-5-12"
4.82883333333333,"Adeiny Hechavarria","TBR","SS",0,1,0,0,0.666666666666667,0.318181818181818,0.631578947368421,0.722488038277512,1,0,"2018-5-12"
2.34933333333333,"Adeiny Hechavarria","TBR","SS",0,1,0,0,0.666666666666667,0.318181818181818,0.631578947368421,0.722488038277512,1,0,"2018-5-12"
4.72553333333333,"Adeiny Hechavarria","TBR","SS",0,1,0,0,0.666666666666667,0.318181818181818,0.631578947368421,0.722488038277512,1,0,"2018-5-12"
8.13846666666667,"Adrian Beltre","TEX","3B",0,1.33333333333333,0,0,0.5,0.764705882352941,0.55,0.692307692307692,1,0,"2018-5-12"
4.60286666666667,"Albert Almora","CHC","CF",2,0.727272727272727,0,0,0,0.681818181818182,0.545454545454545,0.603174603174603,1,0,"2018-5-12"
6.29713333333333,"Albert Pujols","LAA","1B",5,1,0,1,0.4,0.65,0.828571428571429,0.706467661691542,1,0,"2018-5-12"
3.95593333333333,"Alcides Escobar","KCR","SS",0,0.9375,1,0,0.333333333333333,0.548387096774194,0.7,0.760765550239234,1,0,"2018-5-12"
9.00346666666667,"Alen Hanson","SFG","2B",22,0.928571428571429,3,2,0.666666666666667,0.928571428571429,0.769230769230769,0.875,1,1,"2018-5-12"
5.20743333333333,"Alex Bregman","HOU","3B",10,0.833333333333333,1,2,0.333333333333333,0.32,0.185185185185185,0.334883720930233,0,0,"2018-5-12"
8.06176666666667,"Alex Gordon","KCR","LF",0,1.4,1,3,0.25,0.692307692307692,0.785714285714286,0.789855072463768,1,0,"2018-5-12"
6.9283,"Andrelton Simmons","LAA","SS",15,1.8,1,0,0.666666666666667,0.615384615384615,0.7,0.6875,1,1,"2018-5-12"
9.02996666666666,"Andrew Benintendi","BOS","LF",14,1.18181818181818,1,1,0.666666666666667,0.708333333333333,0.785714285714286,0.770334928229665,1,1,"2018-5-12"
5.53576666666667,"Andrew McCutchen","SFG","RF",16,1.07142857142857,0,0,0,0.739130434782609,0.484848484848485,0.669902912621359,0,0,"2018-5-12"
3.6635,"Andrew Romine","SEA","UT",8,1,0,0,0,0.6,0.2,0.544444444444444,0,0,"2018-5-12"
