"","RFPred","Name","HTeam","Pos","Actual","H","SB","HR","HRSplitL30","HSplitL30","HRSplit","HSplit"
"70877",6.4684,"C.J. Cron","TBR","DH",8,0.916666666666667,0,2,0.571428571428571,0.607142857142857,0.538461538461538,0.6796875
"70878",7.7073,"Denard Span","TBR","LF",5,0.666666666666667,1,2,0.5,0.529411764705882,0.8125,0.822485207100592
"70879",6.21613333333334,"Mallex Smith","TBR","CF",6,0.9,5,0,0,0.583333333333333,0.75,0.693693693693694
"70880",12.9097333333333,"Jorge Soler","KCR","RF",8,1.375,1,4,0.333333333333333,0.5,0.444444444444444,0.589285714285714
"70881",8.55163333333333,"Mike Moustakas","KCR","3B",0,1,2,4,0.5,0.571428571428571,0.684210526315789,0.724444444444444
"70882",10.3475333333333,"Whit Merrifield","KCR","2B",13,1,7,0,0.2,0.454545454545455,0.5,0.690082644628099
"70883",13.0443666666667,"Salvador Perez","KCR","C",8,1.125,1,2,0.333333333333333,0.7,0.705882352941177,0.78343949044586
"70885",6.4618,"Jon Jay","KCR","LF",3,1.35714285714286,0,0,0,0.470588235294118,0.333333333333333,0.68125
"70886",5.37013333333333,"Alcides Escobar","KCR","SS",3,1,1,0,0.333333333333333,0.517241379310345,0.7,0.757281553398058
"70888",14.571,"Alex Gordon","KCR","OF",9,1.53333333333333,0,3,0.25,0.692307692307692,0.785714285714286,0.789855072463768
"70889",7.2907,"Lucas Duda","KCR","1B",18,0.6875,0,0,0.333333333333333,0.653846153846154,0.75,0.780082987551867
"70890",7.7334,"Gary Sanchez","NYY","C",6,0.583333333333333,0,4,0.555555555555556,0.681818181818182,0.659090909090909,0.706896551724138
"70891",11.7168666666667,"Giancarlo Stanton","NYY","DH",10,0.923076923076923,1,4,0.571428571428571,0.538461538461538,0.714285714285714,0.714285714285714
"70892",6.43323333333333,"Gleyber Torres","NYY","2B",7,1.15384615384615,1,2,0.666666666666667,0.631578947368421,0.666666666666667,0.631578947368421
"70893",4.05783333333333,"Brett Gardner","NYY","LF",29,0.5,0,0,0,0.733333333333333,0.833333333333333,0.774509803921569
"70894",8.19393333333333,"Aaron Judge","NYY","RF",27,0.769230769230769,0,1,0.714285714285714,0.714285714285714,0.6875,0.705314009661836
"70895",6.8969,"Aaron Hicks","NYY","CF",7,0.666666666666667,2,0,0.666666666666667,0.705882352941177,0.526315789473684,0.531531531531532
"70896",4.24943333333333,"Miguel Andujar","NYY","3B",3,0.923076923076923,0,0,0.5,0.571428571428571,0.5,0.527777777777778
"70897",8.456,"Neil Walker","NYY","1B",8,0.7,0,0,0,0.666666666666667,0.838709677419355,0.759656652360515
"70898",5.89156666666666,"Didi Gregorius","NYY","SS",2,0.916666666666667,0,2,0.5,0.461538461538462,0.75609756097561,0.686915887850467
"70899",5.0986,"Brian Anderson","MIA","3B",13,1.08333333333333,0,1,0.5,0.583333333333333,0.333333333333333,0.631578947368421
"70900",1.1676,"Lewis Brinson","MIA","CF",3,0.636363636363636,0,1,0.4,0.615384615384615,0.571428571428571,0.653846153846154
"70901",2.41626666666667,"Martin Prado","MIA","3B",0,0.555555555555556,0,0,0,0.833333333333333,0.666666666666667,0.780487804878049
"70902",4.7046,"Miguel Rojas","MIA","SS",21,0.75,1,2,0.25,0.714285714285714,0.5,0.778761061946903
"70903",6.23726666666667,"Starlin Castro","MIA","2B",0,1.08333333333333,0,1,0.5,0.586206896551724,0.476190476190476,0.631578947368421
"70906",8.6683,"Justin Bour","MIA","1B",4,0.6,0,3,0.5,0.6,0.764705882352941,0.804195804195804
"70907",6.55536666666667,"Cameron Maybin","MIA","RF",2,0.727272727272727,0,0,0,0.642857142857143,0.761904761904762,0.616740088105727
"70908",2.1504,"Bryan Holaday","MIA","C",15,0,0,0,0,0.5,0,0.823529411764706
"70909",6.11553333333333,"Colin Moran","PIT","3B",15,1,0,2,0.333333333333333,0.782608695652174,0.25,0.789473684210526
"70910",4.01793333333333,"Elias Diaz","PIT","C",8,0.9,0,0,0.333333333333333,0.5,0.5,0.621212121212121
"70911",8.82369999999999,"Gregory Polanco","PIT","RF",18,0.928571428571429,1,1,0.75,0.9,0.894736842105263,0.705426356589147
"70912",7.9541,"Jordy Mercer","PIT","SS",15,1.07142857142857,0,1,0.5,0.782608695652174,0.571428571428571,0.72289156626506
"70914",10.6196,"Starling Marte","PIT","CF",5,1.3125,2,2,0.8,0.833333333333333,0.642857142857143,0.8
"70915",10.9790666666667,"Josh Bell","PIT","1B",9,0.875,0,1,0.5,0.8,0.823529411764706,0.788659793814433
"70916",9.62366666666668,"Adam Frazier","PIT","2B",0,0.875,0,1,0.666666666666667,0.761904761904762,0.8,0.8
"70918",8.07193333333334,"Corey Dickerson","PIT","LF",0,1.4375,1,4,0.8,0.837837837837838,0.945945945945946,0.814159292035398
"70919",3.83413333333333,"Sean Rodriguez","PIT","UT",0,0.214285714285714,0,0,0.25,0.5,0.642857142857143,0.716666666666667
"70921",3.99946666666667,"Adrian Gonzalez","NYM","1B",3,1,0,3,0.2,0.333333333333333,0.111111111111111,0.19047619047619
"70922",7.6828,"Asdrubal Cabrera","NYM","2B",0,1.16666666666667,0,2,0.166666666666667,0.28125,0.166666666666667,0.217171717171717
"70923",5.19123333333334,"Brandon Nimmo","NYM","OF",17,0.363636363636364,0,0,0,0.222222222222222,0,0.222222222222222
"70924",3.95563333333333,"Wilmer Flores","NYM","CI",0,0.416666666666667,0,1,0,0.266666666666667,0.208333333333333,0.235772357723577
"70925",5.5271,"Michael Conforto","NYM","CF",6,0.6,0,1,0,0.214285714285714,0.137931034482759,0.143939393939394
"70927",3.4698,"Amed Rosario","NYM","SS",8,0.846153846153846,0,0,0,0.263157894736842,0.142857142857143,0.220779220779221
"70930",5.29966666666666,"Jay Bruce","NYM","RF",0,1,1,1,0,0.210526315789474,0.175,0.224188790560472
"70931",8.4472,"Zack Cozart","LAA","3B",25,1.28571428571429,0,2,0,0.3125,0.241379310344828,0.19375
"70932",3.41146666666667,"Rene Rivera","LAA","C",17,0.6,0,0,0,0.125,0.48,0.182481751824818
"70933",4.6258,"Albert Pujols","LAA","1B",6,1,0,2,0,0.181818181818182,0.0857142857142857,0.261306532663317
"70934",3.15006666666667,"Jabari Blash","LAA","RF",3,0.5,0,0,0,0,0.5,0.25
"70935",7.03806666666667,"Ian Kinsler","LAA","2B",5,0.5,0,0,0,0.125,0.2,0.176470588235294
"70936",10.1259,"Mike Trout","LAA","CF",10,1.4,2,2,0.1,0.181818181818182,0.230769230769231,0.287234042553192
"70938",5.93636666666667,"Andrelton Simmons","LAA","SS",2,1.77777777777778,1,0,0.25,0.269230769230769,0.25,0.277272727272727
"70941",10.0593,"Justin Upton","LAA","LF",26,1,0,3,0.2,0.173913043478261,0.369047619047619,0.254641909814324
"70943",7.3937,"Jurickson Profar","TEX","SS",2,0.846153846153846,0,2,0.333333333333333,0.304347826086957,0.333333333333333,0.257142857142857
"70946",8.8613,"Isiah KinerFalefa","TEX","2B",16,0.846153846153846,1,1,0,0.208333333333333,0,0.208333333333333
"70947",3.5286,"Renato Nunez","TEX","UT",5,0.375,0,1,0.5,0.666666666666667,0.666666666666667,0.666666666666667
"70948",9.75886666666666,"Adrian Beltre","TEX","3B",5,3,0,0,0,0.210526315789474,0.4,0.274647887323944
"70949",6.68386666666667,"Nomar Mazara","TEX","RF",32,1.23076923076923,0,5,0.25,0.285714285714286,0.241379310344828,0.197916666666667
"70950",7.71213333333334,"Delino DeShields","TEX","CF",17,1.38461538461538,4,2,0.333333333333333,0.363636363636364,0.666666666666667,0.340740740740741
"70951",2.1967,"Ryan Rua","TEX","LF",0,0.555555555555556,2,1,0.333333333333333,0.5,0.166666666666667,0.477272727272727
"70952",7.34483333333333,"Joey Gallo","TEX","LF",2,0.916666666666667,0,5,0.3,0.15,0.175438596491228,0.176923076923077
"70953",7.38733333333333,"Marcus Semien","OAK","SS",0,1.08333333333333,1,0,0,0.4,0.642857142857143,0.594202898550725
"70955",13.7878333333333,"Matt Chapman","OAK","3B",0,0.416666666666667,0,1,0.5,0.4375,0.625,0.594594594594595
"70956",6.823,"Stephen Piscotty","OAK","RF",6,0.6,0,1,0,0.521739130434783,0.636363636363636,0.711711711711712
"70957",7.4025,"Jed Lowrie","OAK","2B",6,1,0,2,0.714285714285714,0.558823529411765,0.818181818181818,0.687782805429864
"70958",7.57286666666667,"Matthew Joyce","OAK","LF",7,0.363636363636364,0,0,0,0.8,0.724137931034483,0.793333333333333
"70959",9.66553333333334,"Khris Davis","OAK","DH",5,0.416666666666667,0,3,0.444444444444444,0.583333333333333,0.666666666666667,0.709183673469388
"70961",5.54146666666667,"Jonathan Lucroy","OAK","C",0,1.375,0,0,0,0.714285714285714,0.8,0.697080291970803
"70962",7.99846666666667,"Matt Olson","OAK","1B",0,0.416666666666667,0,1,0.666666666666667,0.761904761904762,0.766666666666667,0.752941176470588
"70963",8.40033333333333,"Trey Mancini","BAL","LF",3,0.833333333333333,0,1,0.666666666666667,0.454545454545455,0.178571428571429,0.308823529411765
"70965",3.62286666666667,"Danny Valencia","BAL","UT",0,1.11111111111111,0,2,0.5,0.571428571428571,0.217391304347826,0.237410071942446
"70966",6.56483333333333,"Jonathan Schoop","BAL","2B",13,1,0,0,0,0.5,0.235294117647059,0.288461538461538
"70967",5.72173333333333,"Mark Trumbo","BAL","UT",3,1.28571428571429,0,0,0,0.4,0.409090909090909,0.310344827586207
"70968",5.80253333333333,"Manny Machado","BAL","SS",5,1.16666666666667,1,1,0,0.290322580645161,0.170731707317073,0.259433962264151
"70969",9.6234,"Adam Jones","BAL","CF",5,1.09090909090909,0,2,0,0.173913043478261,0.193548387096774,0.228571428571429
"70970",1.17516666666667,"Craig Gentry","BAL","OF",5,0.375,0,0,0,0.75,0.666666666666667,0.666666666666667
"70971",6.29,"Chris Davis","BAL","1B",17,0.7,0,1,0.333333333333333,0.222222222222222,0.206896551724138,0.277777777777778
"70972",2.30176666666667,"Caleb Joseph","BAL","C",3,0.777777777777778,0,1,0.5,0.444444444444444,0.3,0.25
"70973",5.38986666666666,"Carlos Gonzalez","COL","RF",9,0.2,0,0,0.5,0.625,0.80952380952381,0.746753246753247
"70974",6.98510000000001,"Nolan Arenado","COL","3B",9,1,0,4,0.857142857142857,0.681818181818182,0.680851063829787,0.741666666666667
"70975",1.916,"Daniel Castro","COL","2B",0,0.6,0,0,0,0.25,0,0.25
"70976",8.0495,"Ian Desmond","COL","1B",0,0.7,1,2,0.25,0.571428571428571,0.571428571428571,0.728
"70977",11.9161333333333,"Charlie Blackmon","COL","CF",3,0.909090909090909,2,3,0.625,0.695652173913043,0.78,0.737037037037037
"70980",3.333,"David Dahl","COL","OF",9,0.727272727272727,1,1,0.5,0.615384615384615,0.5,0.615384615384615
"70982",7.91313333333334,"Chris Iannetta","COL","C",4,0.6,0,1,0.666666666666667,0.555555555555556,0.619047619047619,0.632183908045977
"70983",9.15836666666666,"Trevor Story","COL","SS",2,0.636363636363636,2,1,0.333333333333333,0.619047619047619,0.705882352941177,0.734177215189873
"70984",2.6637,"Ketel Marte","ARI","2B",6,0.6,1,0,0.5,0.611111111111111,0.75,0.78021978021978
"70985",4.46963333333333,"Alex Avila","ARI","C",0,0.2,0,0,0.333333333333333,0.625,0.891891891891892,0.845360824742268
"70986",2.14613333333333,"Deven Marrero","ARI","3B",3,0.181818181818182,1,0,0,0.125,0.571428571428571,0.568627450980392
"70988",7.5453,"Paul Goldschmidt","ARI","1B",5,0.583333333333333,1,0,0.2,0.52,0.795454545454545,0.745283018867924
"70989",10.5076666666667,"A.J. Pollock","ARI","CF",5,1.5,2,6,0.454545454545455,0.689655172413793,0.730769230769231,0.773006134969325
"70990",6.9101,"Nick Ahmed","ARI","SS",19,1.18181818181818,0,2,0.6,0.705882352941177,0.727272727272727,0.666666666666667
"70992",5.39866666666667,"Steven Souza","ARI","RF",4,0.5,0,0,0,0,0.71875,0.638461538461538
"70993",5.23196666666667,"Chris Owings","ARI","RF",0,0.545454545454545,0,1,0,0.5,0.866666666666667,0.701612903225806
"70994",6.3161,"Addison Russell","CHC","SS",30,0.916666666666667,0,0,0,0.578947368421053,0.538461538461538,0.584070796460177
"70995",5.50376666666667,"Albert Almora","CHC","CF",17,0.666666666666667,0,0,0,0.545454545454545,0.545454545454545,0.59349593495935
"70996",6.7519,"Kris Bryant","CHC","3B",23,0.9,0,3,0.25,0.45,0.666666666666667,0.699507389162562
"70997",8.5643,"Anthony Rizzo","CHC","1B",29,0.833333333333333,0,3,0.5,0.764705882352941,0.666666666666667,0.714285714285714
"70998",7.979,"Javier Baez","CHC","2B",5,1.08333333333333,2,3,0.636363636363636,0.757575757575758,0.638888888888889,0.700564971751412
"70999",8.09323333333333,"Willson Contreras","CHC","C",32,0.545454545454545,0,0,0.5,0.705882352941177,0.68,0.71830985915493
"71000",3.53933333333333,"David Bote","CHC","IF",3,0.5,0,0,0,0.333333333333333,0,0.333333333333333
"71003",9.26246666666667,"Ian Happ","CHC","OF",4,0.5,0,2,0.2,0.588235294117647,0.620689655172414,0.706896551724138
"71005",5.74943333333333,"Michael Brantley","CLE","LF",7,1.4,0,2,0.5,0.611111111111111,0.615384615384615,0.683870967741935
"71006",3.98143333333333,"Bradley Zimmer","CLE","CF",0,0.538461538461538,2,0,0,0.789473684210526,0.7,0.727272727272727
"71007",9.28393333333333,"Francisco Lindor","CLE","SS",18,1.8,1,9,0.5,0.525,0.509803921568627,0.55893536121673
"71008",3.79933333333333,"Roberto Perez","CLE","C",13,0.333333333333333,0,0,0,0.428571428571429,0.333333333333333,0.4
"71009",6.5261,"Jose Ramirez","CLE","3B",20,1.21428571428571,2,3,0.6,0.555555555555556,0.73469387755102,0.6
"71010",5.98696666666667,"Yonder Alonso","CLE","1B",11,0.6,0,3,0.571428571428571,0.7,0.833333333333333,0.856677524429967
"71011",2.3821,"Tyler Naquin","CLE","RF",18,0.857142857142857,0,0,0,0.681818181818182,0.5,0.727272727272727
"71012",5.01343333333333,"Jason Kipnis","CLE","2B",3,0.866666666666667,0,1,0,0.5,0.647058823529412,0.609375
"71014",7.00096666666667,"Jesse Winker","CIN","RF",4,0.833333333333333,0,0,0,0.0454545454545455,0,0.0757575757575758
"71015",7.41753333333333,"Billy Hamilton","CIN","CF",0,0.75,0,1,0.333333333333333,0.277777777777778,0.142857142857143,0.2
"71017",6.19216666666667,"Scott Schebler","CIN","RF",2,1,0,1,0,0.176470588235294,0.117647058823529,0.176470588235294
"71018",8.94106666666667,"Joey Votto","CIN","1B",3,1.15384615384615,0,4,0.166666666666667,0.111111111111111,0.325581395348837,0.167400881057269
"71019",5.91466666666666,"Eugenio Suarez","CIN","3B",3,1.25,0,3,0.25,0.3125,0.1875,0.234939759036145
"71021",2.55696666666667,"Alex Blandino","CIN","IF",3,0.6,0,1,0,0.142857142857143,0,0.142857142857143
"71022",5.00316666666667,"Jose Peraza","CIN","SS",5,1.38461538461538,2,2,0,0.114285714285714,0.285714285714286,0.228070175438596
"71024",6.54746666666666,"Andrew Benintendi","BOS","LF",21,1.08333333333333,2,0,0.5,0.730769230769231,0.777777777777778,0.768115942028985
"71025",12.7962,"Mookie Betts","BOS","RF",2,1.36363636363636,1,7,0.461538461538462,0.566666666666667,0.714285714285714,0.706140350877193
"71026",5.21783333333333,"Hanley Ramirez","BOS","UT",15,0.916666666666667,0,0,0.666666666666667,0.68,0.645161290322581,0.720930232558139
"71027",5.36726666666667,"Xander Bogaerts","BOS","SS",16,1.1,0,1,0.5,0.416666666666667,0.75,0.793103448275862
"71028",8.5763,"Eduardo Nunez","BOS","2B",6,0.769230769230769,1,1,0.666666666666667,0.714285714285714,0.857142857142857,0.704022988505747
"71029",6.93543333333333,"Rafael Devers","BOS","3B",6,0.769230769230769,1,3,0.5,0.68,0.625,0.691588785046729
"71031",7.60506666666666,"Mitch Moreland","BOS","1B",17,1.42857142857143,1,3,0.5,0.56,0.8,0.816568047337278
"71033",11.3631666666667,"J.D. Martinez","BOS","DH",8,1.69230769230769,0,4,0.5,0.641025641025641,0.68141592920354,0.687687687687688
"71034",1.8517,"Jake Marisnick","HOU","CF",0,0.454545454545455,0,1,0.5,0.75,0.727272727272727,0.607594936708861
"71035",3.76046666666667,"Derek Fisher","HOU","LF",15,0.571428571428571,0,2,0.25,0.5,0.666666666666667,0.770833333333333
"71036",8.39946666666667,"Alex Bregman","HOU","3B",3,0.833333333333333,1,2,0.5,0.655172413793103,0.777777777777778,0.644859813084112
"71037",8.1015,"Yuli Gurriel","HOU","1B",6,1.16666666666667,0,0,0,0.461538461538462,0.714285714285714,0.686274509803922
"71038",11.0111333333333,"Josh Reddick","HOU","RF",3,0.416666666666667,0,0,0.5,0.6,0.826086956521739,0.833333333333333
"71039",8.41849999999999,"Marwin Gonzalez","HOU","LF",0,1.2,0,2,0.333333333333333,0.44,0.777777777777778,0.702127659574468
"71040",11.5897,"Jose Altuve","HOU","2B",22,1.25,0,2,0.666666666666667,0.588235294117647,0.703703703703704,0.693661971830986
"71041",4.78653333333333,"Max Stassi","HOU","C",18,0.5,0,0,0,0.25,0.6,0.5
"71042",11.992,"George Springer","HOU","OF",5,1.75,0,4,0.375,0.5,0.58695652173913,0.652173913043478
"71043",8.31086666666667,"Brandon Belt","SFG","1B",5,1.06666666666667,1,0,0.666666666666667,0.821428571428571,0.730769230769231,0.803149606299213
"71044",8.4219,"Evan Longoria","SFG","3B",12,0.933333333333333,0,3,0.571428571428571,0.551724137931034,0.678571428571429,0.732718894009217
"71045",2.8688,"Pablo Sandoval","SFG","UT",5,0.636363636363636,0,1,0.5,0.75,0.869565217391304,0.867132867132867
"71046",4.1343,"Brandon Crawford","SFG","SS",8,1.06666666666667,0,2,0.666666666666667,0.75,0.888888888888889,0.835294117647059
"71047",4.10123333333333,"Gorkys Hernandez","SFG","UT",3,0.916666666666667,2,0,0,0.666666666666667,0.5,0.701923076923077
"71048",8.71476666666667,"Andrew McCutchen","SFG","RF",3,0.928571428571429,0,0,0,0.652173913043478,0.484848484848485,0.666666666666667
"71050",7.81686666666667,"Buster Posey","SFG","C",3,1.2,0,0,0,0.708333333333333,0.263157894736842,0.70048309178744
"71053",2.67606666666667,"Alen Hanson","SFG","2B",2,1,2,1,0.5,0.916666666666667,0.75,0.872881355932203
"71055",8.64753333333333,"Jose Abreu","CHW","1B",8,0.785714285714286,1,1,0.666666666666667,0.703703703703704,0.772727272727273,0.720833333333333
"71056",8.02196666666667,"Yolmer Sanchez","CHW","3B",3,1.35714285714286,1,0,0,0.709677419354839,0.75,0.779005524861878
"71057",7.51406666666667,"Leury Garcia","CHW","UT",0,1.30769230769231,3,1,0.5,0.6,0.916666666666667,0.696428571428571
"71060",4.45443333333333,"Adam Engel","CHW","CF",0,0.454545454545455,3,0,0,0.7,0.888888888888889,0.71830985915493
"71062",6.21996666666666,"Daniel Palka","CHW","UT",30,1.09090909090909,0,3,0.5,0.615384615384615,0.5,0.615384615384615
"71063",9.06123333333333,"Welington Castillo","CHW","C",11,0.714285714285714,0,3,0.75,0.615384615384615,0.551724137931034,0.598360655737705
"71064",5.43846666666667,"Matt Davidson","CHW","DH",2,1.21428571428571,0,4,0.5,0.708333333333333,0.705882352941177,0.6875
"71065",5.3571,"Tim Anderson","CHW","SS",15,1,2,4,0.2,0.481481481481481,0.56,0.651282051282051
"71066",6.02076666666667,"Wilmer Difo","WSN","IF",3,1.16666666666667,0,2,0,0.208333333333333,0.333333333333333,0.323076923076923
"71067",9.49393333333333,"Anthony Rendon","WSN","3B",18,1,0,0,0,0.25,0.379310344827586,0.31413612565445
"71068",4.66976666666667,"Matt Wieters","WSN","C",6,0.7,0,1,0.5,0.230769230769231,0.466666666666667,0.247863247863248
"71069",2.1687,"Moises SierraDFA","WSN","OF",0,0,0,0,0,0.4,0,0.4
"71070",7.01276666666667,"Michael Taylor","WSN","CF",3,0.384615384615385,1,1,0.25,0.388888888888889,0.269230769230769,0.294520547945205
"71072",7.28233333333334,"Howie Kendrick","WSN","2B",3,1.15384615384615,1,2,0.4,0.259259259259259,0.551724137931034,0.337121212121212
"71074",5.5091,"Ryan Zimmerman","WSN","1B",8,1,0,2,0.2,0.380952380952381,0.380952380952381,0.33160621761658
"71075",8.44526666666667,"Trea Turner","WSN","SS",2,1.30769230769231,3,2,0,0.28125,0.0666666666666667,0.25
"71076",17.0322,"Josh Donaldson","TOR","UT",8,1.14285714285714,0,4,0,0,0.121951219512195,0.205673758865248
"71079",6.33266666666667,"Kevin Pillar","TOR","CF",6,1.33333333333333,3,3,0.25,0.236842105263158,0.391304347826087,0.294930875576037
"71080",2.67593333333333,"Luke Maile","TOR","C",14,0.333333333333333,0,0,0,0.5,0,0.333333333333333
"71081",8.68873333333333,"Justin Smoak","TOR","1B",10,1.22222222222222,0,2,0.333333333333333,0.294117647058824,0.260869565217391,0.259259259259259
"71082",11.3467666666667,"Teoscar Hernandez","TOR","RF",24,0.866666666666667,3,2,0.166666666666667,0.296296296296296,0.392857142857143,0.30379746835443
"71083",3,"Dalton Pompey","TOR","LF",2,1,0,0,0,0,0,0
"71084",6.24343333333333,"Lourdes Gurriel","TOR","MI",0,0.866666666666667,1,2,0,0.176470588235294,0,0.176470588235294
"71085",7.04466666666666,"Yangervis Solarte","TOR","3B",9,1.66666666666667,0,6,0.363636363636364,0.243243243243243,0.258064516129032,0.254437869822485
"71087",8.94346666666667,"Russell Martin","TOR","C",8,0.625,0,3,0,0.125,0.15,0.255813953488372
"71088",9.54346666666667,"Odubel Herrera","PHI","CF",10,1.38461538461538,1,4,0.833333333333333,0.805555555555556,0.772727272727273,0.720379146919431
"71089",4.52603333333333,"Nick Williams","PHI","RF",4,0.444444444444444,0,0,0,0.818181818181818,0.733333333333333,0.776785714285714
"71092",7.7159,"Maikel Franco","PHI","3B",21,1.25,0,4,0.8,0.782608695652174,0.636363636363636,0.732558139534884
"71093",3.03476666666667,"Andrew Knapp","PHI","C",9,0.166666666666667,0,0,0,0.857142857142857,0.5,0.87037037037037
"71095",4.75773333333334,"Pedro Florimon","PHI","SS",8,0.555555555555556,1,0,0,0.75,0,0.777777777777778
"71096",8.2511,"Carlos Santana","PHI","1B",14,0.769230769230769,0,3,0.5,0.705882352941177,0.67741935483871,0.627358490566038
"71097",7.42383333333333,"Aaron Altherr","PHI","RF",9,0.833333333333333,0,2,0.5,0.666666666666667,0.62962962962963,0.621428571428571
"71098",9.21626666666667,"Cesar Hernandez","PHI","2B",4,0.923076923076923,1,2,0.75,0.769230769230769,0.846153846153846,0.753694581280788
"71099",7.3676,"Freddie Freeman","ATL","1B",0,1.33333333333333,1,1,0.75,0.617647058823529,0.916666666666667,0.770408163265306
"71100",2.36333333333333,"Charlie Culberson","ATL","UT",5,0.666666666666667,0,0,0,0.333333333333333,0,0.6
"71101",9.72343333333333,"Ender Inciarte","ATL","CF",16,0.916666666666667,6,1,0,0.571428571428571,0.777777777777778,0.825278810408922
"71102",10.7243666666667,"Ozzie Albies","ATL","2B",5,1.33333333333333,3,4,0.555555555555556,0.763157894736842,0.722222222222222,0.8
"71103",5.49833333333333,"Johan Camargo","ATL","IF",0,0.666666666666667,0,2,0.333333333333333,0.375,0.571428571428571,0.75
"71104",9.8011,"Tyler Flowers","ATL","C",0,1,0,0,0,0.4,0.714285714285714,0.838383838383838
"71105",8.82686666666667,"Nick Markakis","ATL","RF",20,1.5,0,3,0.4,0.6,0.466666666666667,0.798206278026906
"71106",8.49373333333333,"Ronald Acuna","ATL","LF",4,1.33333333333333,1,2,0,0.411764705882353,0,0.411764705882353
"71107",7.4704,"Jose Bautista","ATL","UT",0,0.75,0,0,0,0.5,0.857142857142857,0.746268656716418
"71108",7.8813,"John Hicks","DET","1B",0,1.18181818181818,0,2,0.25,0.555555555555556,0.222222222222222,0.647058823529412
"71109",7.26626666666666,"Jeimer Candelario","DET","3B",8,1.25,0,3,0.571428571428571,0.684210526315789,0.769230769230769,0.774193548387097
"71111",6.36276666666666,"James McCann","DET","C",5,1.38461538461538,0,3,0.4,0.689655172413793,0.523809523809524,0.716417910447761
"71112",3.4152,"Niko Goodrum","DET","UT",14,0.583333333333333,2,0,0,0.818181818181818,0.5,0.894736842105263
"71114",2.52863333333333,"Pete Kozma","DET","IF",20,NA,0,0,0,0,0,0.181818181818182
"71115",3.01856666666667,"JaCoby Jones","DET","LF",10,0.823529411764706,1,0,0.5,0.592592592592593,0.333333333333333,0.650793650793651
"71116",3,"Grayson Greiner","DET","C",3,1,0,0,0,0.5,0,0.5
"71118",7.7363,"Mikie Mahtook","DET","LF",11,NA,0,0,0,0,0.461538461538462,0.702702702702703
"71119",6.66986666666667,"Jose Iglesias","DET","SS",0,1.05882352941176,3,1,0.5,0.612903225806452,0.625,0.685714285714286
"71120",8.2094,"Kyle Seager","SEA","3B",4,1,0,1,0.25,0.285714285714286,0.257142857142857,0.216216216216216
"71121",8.15443333333333,"Mitch Haniger","SEA","RF",17,0.833333333333333,0,2,0.111111111111111,0.25,0.185185185185185,0.217391304347826
"71122",7.3182,"Mike Zunino","SEA","C",0,0.8,0,4,0.166666666666667,0.181818181818182,0.266666666666667,0.194444444444444
"71123",7.3768,"Nelson Cruz","SEA","DH",2,1.08333333333333,0,3,0,0.130434782608696,0.25,0.175879396984925
"71124",7.56136666666666,"Dee Gordon","SEA","CF",2,1.91666666666667,6,0,0,0.135135135135135,0,0.197026022304833
"71125",9.2422,"Jean Segura","SEA","SS",14,1.16666666666667,2,1,0,0.333333333333333,0.285714285714286,0.277227722772277
"71127",4.3989,"Guillermo Heredia","SEA","OF",2,0.25,1,0,0.5,0.375,0.444444444444444,0.330275229357798
"71128",6.21846666666667,"Ryon Healy","SEA","1B",0,1.36363636363636,0,5,0.333333333333333,0.375,0.34375,0.282722513089005
