"","RFPred","Name","HTeam","Pos","Actual"
"68626",7.8209,"Chris Taylor","LAD","CF",8
"68627",3.26436666666667,"Alex Verdugo","LAD","OF",6
"68628",4.54533333333333,"Chase Utley","LAD","2B",4
"68629",4.66296666666667,"Austin Barnes","LAD","UT",0
"68630",5.17953333333333,"Yasmani Grandal","LAD","C",6
"68631",5.52223333333333,"Enrique Hernandez","LAD","UT",0
"68632",8.77353333333334,"Cody Bellinger","LAD","1B",15
"68633",4.83173333333333,"Max Muncy","LAD","3B",2
"68634",5.9328,"Matt Kemp","LAD","LF",0
"68635",5.2071,"Joc Pederson","LAD","OF",6
"68636",6.71023333333333,"Asdrubal Cabrera","NYM","2B",3
"68637",7.30176666666667,"Todd Frazier","NYM","3B",8
"68638",5.766,"Yoenis Cespedes","NYM","LF",21
"68639",1.56263333333333,"Tomas Nido","NYM","C",6
"68640",6.1308,"Jose Reyes","NYM","IF",0
"68641",5.86353333333333,"Adrian Gonzalez","NYM","1B",5
"68642",2.74176666666667,"Wilmer Flores","NYM","IF",0
"68643",4.33646666666667,"Juan Lagares","NYM","CF",0
"68644",5.10836666666667,"Amed Rosario","NYM","SS",0
"68645",4.05833333333333,"Michael Conforto","NYM","CF",0
"68646",8.94286666666667,"Jay Bruce","NYM","RF",3
"68647",5.3123,"Brandon Nimmo","NYM","OF",0
"68648",8.29313333333334,"Chris Young","LAA","UT",2
"68649",13.1118333333333,"Justin Upton","LAA","LF",3
"68650",11.1961333333333,"Ian Kinsler","LAA","2B",9
"68651",9.9148,"Kole Calhoun","LAA","RF",3
"68652",11.6158333333333,"Shohei Ohtani","LAA","DH",6
"68653",8.5077,"Andrelton Simmons","LAA","SS",8
"68654",15.5704666666667,"Mike Trout","LAA","CF",8
"68655",6.19073333333333,"Martin Maldonado","LAA","C",12
"68656",10.4319333333333,"Albert Pujols","LAA","1B",0
"68657",6.9415,"Luis Valbuena","LAA","3B",15
"68658",9.83686666666667,"Lucas Duda","KCR","1B",8
"68659",10.437,"Salvador Perez","KCR","C",13
"68660",7.94696666666667,"Jorge Soler","KCR","RF",23
"68661",5.56066666666666,"Jon Jay","KCR","LF",14
"68662",4.12253333333333,"Drew Butera","KCR","C",8
"68663",10.4611,"Alcides Escobar","KCR","SS",0
"68664",8.4776,"Mike Moustakas","KCR","3B",0
"68665",8.7967,"Whit Merrifield","KCR","2B",7
"68666",6.20183333333333,"Cheslor Cuthbert","KCR","DH",2
"68667",5.8453,"Ryan Goins","KCR","IF",3
"68668",3.2159,"Alex Gordon","KCR","OF",20
"68669",3.2503,"Abraham Almonte","KCR","CF",2
"68670",2.4211,"Tony Wolters","COL","C",0
"68671",10.3613666666667,"Nolan Arenado","COL","3B",15
"68672",5.01843333333334,"David Dahl","COL","OF",15
"68673",4.51716666666667,"Ian Desmond","COL","1B",0
"68674",6.99236666666666,"Charlie Blackmon","COL","CF",24
"68676",4.70803333333333,"Trevor Story","COL","SS",0
"68677",3.3627,"Gerardo Parra","COL","LF",0
"68678",7.92653333333334,"Carlos Gonzalez","COL","RF",0
"68679",8.5154,"Tommy Pham","STL","CF",15
"68680",8.19316666666666,"Dexter Fowler","STL","RF",0
"68681",3.11113333333334,"Greg Garcia","STL","IF",0
"68682",8.13776666666666,"Paul DeJong","STL","SS",2
"68683",8.51526666666666,"Matt Carpenter","STL","3B",21
"68684",8.1573,"Yadier Molina","STL","C",6
"68685",9.09483333333332,"Jose Martinez","STL","1B",0
"68686",6.603,"Kolten Wong","STL","2B",3
"68687",8.86993333333333,"Marcell Ozuna","STL","LF",13
"68688",5.06626666666667,"Harrison Bader","STL","OF",0
"68689",5.99776666666666,"Jedd Gyorko","STL","3B",2
"68690",8.33146666666667,"Travis Shaw","MIL","3B",15
"68691",6.24063333333333,"Manny Pina","MIL","C",4
"68692",11.0039,"Lorenzo Cain","MIL","CF",0
"68693",7.0359,"Orlando Arcia","MIL","SS",11
"68694",5.57496666666667,"Brett Phillips","MIL","OF",0
"68695",4.9105,"Jonathan Villar","MIL","2B",11
"68696",4.0164,"Hernan Perez","MIL","UT",15
"68697",8.6395,"Ryan Braun","MIL","LF",6
"68698",4.1034,"Jesus Aguilar","MIL","1B",15
"68699",5.9262,"Christian Yelich","MIL","OF",9
"68700",0.968033333333333,"Juan Centeno","TEX","C",0
"68701",7.65226666666667,"ShinSoo Choo","TEX","DH",16
"68702",3.8453,"Jurickson Profar","TEX","SS",14
"68703",4.86716666666667,"Robinson Chirinos","TEX","C",3
"68704",2.96036666666667,"Isiah KinerFalefa","TEX","2B",27
"68705",4.04433333333333,"Drew Robinson","TEX","UT",5
"68706",4.6013,"Joey Gallo","TEX","1B",18
"68707",8.26046666666667,"Delino DeShields","TEX","CF",23
"68708",1.62893333333333,"Ryan Rua","TEX","LF",3
"68709",5.4137,"Ronald Guzman","TEX","1B",0
"68710",4.31216666666667,"Renato Nunez","TEX","UT",0
"68711",5.75523333333333,"Nomar Mazara","TEX","RF",15
"68712",11.5449333333333,"Kris Bryant","CHC","3B",3
"68713",11.7163,"Ben Zobrist","CHC","UT",4
"68714",8.40033333333333,"Jason Heyward","CHC","RF",0
"68715",9.09883333333334,"Anthony Rizzo","CHC","1B",15
"68716",8.86579999999999,"Addison Russell","CHC","SS",0
"68717",8.6627,"Kyle Schwarber","CHC","LF",11
"68718",2.07493333333333,"Victor Caratini","CHC","UT",0
"68719",3.5394,"Tommy La Stella","CHC","IF",0
"68720",7.7384,"Ian Happ","CHC","OF",0
"68721",9.0115,"C.J. Cron","TBR","DH",3
"68722",4.8065,"Brad Miller","TBR","1B",0
"68723",6.81313333333333,"Denard Span","TBR","LF",3
"68724",3.4628,"Adeiny Hechavarria","TBR","SS",5
"68725",4.15623333333334,"Johnny Field","TBR","OF",3
"68726",5.94966666666667,"Mallex Smith","TBR","CF",8
"68727",15.9577333333333,"Wilson Ramos","TBR","C",5
"68728",7.4868,"Daniel Robertson","TBR","IF",0
"68729",8.97466666666667,"Carlos Gomez","TBR","RF",10
"68730",6.78206666666667,"Matt Duffy","TBR","3B",0
"68731",1.57,"Rob Refsnyder","TBR","UT",3
"68732",8.4177,"Didi Gregorius","NYY","SS",11
"68733",9.86946666666667,"Aaron Judge","NYY","RF",5
"68734",14.3194333333333,"Gary Sanchez","NYY","C",18
"68735",5.61903333333333,"Brett Gardner","NYY","LF",2
"68736",8.96436666666667,"Giancarlo Stanton","NYY","DH",0
"68737",8.53496666666667,"Gleyber Torres","NYY","2B",0
"68738",11.5620666666667,"Tyler Austin","NYY","1B",0
"68739",5.5171,"Miguel Andujar","NYY","3B",3
"68740",9.5333,"Aaron Hicks","NYY","CF",10
"68741",9.64146666666666,"Xander Bogaerts","BOS","SS",2
"68742",7.80703333333333,"Jackie Bradley","BOS","CF",3
"68743",4.44976666666667,"Christian Vazquez","BOS","C",3
"68744",7.4755,"Andrew Benintendi","BOS","LF",14
"68745",10.4471333333333,"Mookie Betts","BOS","RF",0
"68746",2.92373333333333,"TzuWei Lin","BOS","MI",0
"68747",8.07626666666667,"J.D. Martinez","BOS","DH",5
"68748",12.6023,"Mitch Moreland","BOS","1B",23
"68749",8.77593333333333,"Eduardo Nunez","BOS","2B",15
"68750",6.20003333333333,"Rafael Devers","BOS","3B",18
"68751",8.3065,"Hanley Ramirez","BOS","UT",0
"68752",5.2651,"Chris Davis","BAL","1B",4
"68753",7.79133333333334,"Trey Mancini","BAL","LF",5
"68754",2.3685,"Caleb Joseph","BAL","C",0
"68755",3.41086666666667,"Jace Peterson","BAL","OF",0
"68757",3.87853333333334,"Jace Peterson","BAL","UT",0
"68756",4.23776666666667,"Anthony Santander","BAL","RF",0
"687551",3.66233333333333,"Jace Peterson","BAL","OF",0
"687571",4.08786666666667,"Jace Peterson","BAL","UT",0
"68758",4.29843333333333,"Chance Sisco","BAL","C",0
"68759",6.1932,"Mark Trumbo","BAL","UT",0
"68760",5.53713333333333,"Pedro Alvarez","BAL","DH",0
